Time step,Grid total load,Grid net load,s1 total load,
5613,409.076,818.276,818.276,
5614,354.888,764.088,764.088,
5615,297.228,635.944,635.944,
5616,240.312,240.312,240.312,
5617,214.52,214.52,214.52,
5618,189.348,189.348,189.348,
5619,174.468,174.468,174.468,
5620,176.576,176.576,176.576,
5621,172.112,172.112,172.112,
5622,201.996,201.996,201.996,
5623,223.2,223.2,223.2,
5624,221.092,221.092,221.092,
5625,218.612,218.612,218.612,
5626,257.424,257.424,257.424,
5627,264.74,264.74,264.74,
5628,274.536,274.536,274.536,
5629,280.86,280.86,280.86,
5630,287.804,287.804,287.804,
5631,296.98,296.98,296.98,
5632,308.884,308.884,308.884,
5633,351.168,351.168,351.168,
5634,342.488,342.488,342.488,
5635,348.192,348.192,348.192,
5636,363.816,773.016,773.016,
5637,374.232,783.432,783.432,
5638,312.728,721.928,721.928,
5639,262.632,601.348,601.348,
5640,208.94,208.94,208.94,
5641,187.116,187.116,187.116,
5642,171.12,171.12,171.12,
5643,164.176,164.176,164.176,
5644,156.984,156.984,156.984,
5645,159.216,159.216,159.216,
5646,186.372,186.372,186.372,
5647,215.016,215.016,215.016,
5648,209.56,209.56,209.56,
5649,214.024,214.024,214.024,
5650,267.964,267.964,267.964,
5651,278.628,278.628,278.628,
5652,298.22,298.22,298.22,
5653,317.44,317.44,317.44,
5654,312.852,312.852,312.852,
5655,282.844,282.844,282.844,
5656,315.084,315.084,315.084,
5657,352.036,352.036,352.036,
5658,348.192,348.192,348.192,
5659,330.584,330.584,330.584,
5660,335.668,744.868,744.868,
5661,337.404,746.604,746.604,
5662,288.548,697.748,697.748,
5663,239.94,578.656,578.656,
5664,182.032,182.032,182.032,
5665,156.116,156.116,156.116,
5666,141.98,141.98,141.98,
5667,133.672,133.672,133.672,
5668,119.66,119.66,119.66,
5669,122.14,122.14,122.14,
5670,140.988,140.988,140.988,
5671,179.924,179.924,179.924,
5672,178.436,178.436,178.436,
5673,184.388,184.388,184.388,
5674,242.42,242.42,242.42,
5675,251.348,251.348,251.348,
5676,279.248,279.248,279.248,
5677,303.18,303.18,303.18,
5678,323.888,323.888,323.888,
5679,360.716,360.716,360.716,
5680,400.272,400.272,400.272,
5681,463.388,463.388,463.388,
5682,450.864,450.864,450.864,
5683,447.516,447.516,447.516,
5684,443.796,852.996,852.996,
5685,421.972,831.172,831.172,
5686,359.6,768.8,768.8,
5687,292.764,631.48,631.48,
5688,231.384,231.384,231.384,
5689,198.772,198.772,198.772,
5690,181.784,181.784,181.784,
5691,166.16,166.16,166.16,
5692,153.016,153.016,153.016,
5693,154.628,154.628,154.628,
5694,178.56,178.56,178.56,
5695,202.988,202.988,202.988,
5696,202.616,202.616,202.616,
5697,215.016,215.016,215.016,
5698,278.752,278.752,278.752,
5699,291.028,291.028,291.028,
5700,327.484,327.484,327.484,
5701,354.144,354.144,354.144,
5702,390.6,390.6,390.6,
5703,408.084,408.084,408.084,
5704,458.924,458.924,458.924,
5705,498.108,498.108,498.108,
5706,478.764,478.764,478.764,
5707,452.848,452.848,452.848,
5708,449.5,858.7,858.7,
5709,437.472,846.672,846.672,
5710,380.556,789.756,789.756,
5711,296.236,634.952,634.952,
5712,235.104,235.104,235.104,
5713,202.492,202.492,202.492,
5714,177.072,177.072,177.072,
5715,167.648,167.648,167.648,
5716,159.836,159.836,159.836,
5717,156.984,156.984,156.984,
5718,183.396,183.396,183.396,
5719,208.816,208.816,208.816,
5720,202.368,202.368,202.368,
5721,216.38,216.38,216.38,
5722,279.372,279.372,279.372,
5723,294.872,294.872,294.872,
5724,324.88,324.88,324.88,
5725,365.056,365.056,365.056,
5726,404.24,404.24,404.24,
5727,448.26,448.26,448.26,
5728,488.188,488.188,488.188,
5729,549.568,549.568,549.568,
5730,518.444,518.444,518.444,
5731,506.292,506.292,506.292,
5732,492.156,901.356,901.356,
5733,454.584,863.784,863.784,
5734,381.052,790.252,790.252,
5735,321.16,659.876,659.876,
5736,258.664,258.664,258.664,
5737,216.628,216.628,216.628,
5738,197.78,197.78,197.78,
5739,173.6,173.6,173.6,
5740,160.828,160.828,160.828,
5741,155.868,155.868,155.868,
5742,184.76,184.76,184.76,
5743,211.42,211.42,211.42,
5744,211.048,211.048,211.048,
5745,223.944,223.944,223.944,
5746,289.168,289.168,289.168,
5747,303.924,303.924,303.924,
5748,320.54,320.54,320.54,
5749,355.88,355.88,355.88,
5750,391.344,391.344,391.344,
5751,433.256,433.256,433.256,
5752,469.216,469.216,469.216,
5753,529.852,529.852,529.852,
5754,501.828,501.828,501.828,
5755,485.212,485.212,485.212,
5756,486.7,895.9,895.9,
5757,464.504,873.704,873.704,
5758,393.08,802.28,802.28,
5759,323.888,662.604,662.604,
5760,262.26,262.26,262.26,
5761,237.46,237.46,237.46,
5762,213.032,213.032,213.032,
5763,199.764,199.764,199.764,
5764,186.992,186.992,186.992,
5765,173.228,173.228,173.228,
5766,196.54,196.54,196.54,
5767,219.604,219.604,219.604,
5768,211.296,211.296,211.296,
5769,222.828,222.828,222.828,
5770,288.548,288.548,288.548,
5771,309.256,309.256,309.256,
5772,329.84,329.84,329.84,
5773,361.956,361.956,361.956,
5774,395.188,395.188,395.188,
5775,423.336,423.336,423.336,
5776,464.876,464.876,464.876,
5777,505.796,505.796,505.796,
5778,483.228,483.228,483.228,
5779,460.288,460.288,460.288,
5780,456.32,865.52,865.52,
5781,443.176,852.376,852.376,
5782,378.944,788.144,788.144,
5783,308.14,646.856,646.856,
5784,242.296,242.296,242.296,
5785,214.024,214.024,214.024,
5786,179.056,179.056,179.056,
5787,164.176,164.176,164.176,
5788,150.412,150.412,150.412,
5789,148.676,148.676,148.676,
5790,169.508,169.508,169.508,
5791,199.02,199.02,199.02,
5792,188.356,188.356,188.356,
5793,198.896,198.896,198.896,
5794,252.712,252.712,252.712,
5795,265.98,265.98,265.98,
5796,294.5,294.5,294.5,
5797,318.432,318.432,318.432,
5798,349.184,349.184,349.184,
5799,388.74,388.74,388.74,
5800,423.584,423.584,423.584,
5801,479.508,479.508,479.508,
5802,456.32,456.32,456.32,
5803,445.408,445.408,445.408,
5804,412.796,821.996,821.996,
5805,407.216,816.416,816.416,
5806,350.796,759.996,759.996,
5807,286.564,625.28,625.28,
5808,219.728,219.728,219.728,
5809,188.604,188.604,188.604,
5810,171.368,171.368,171.368,
5811,145.452,145.452,145.452,
5812,134.54,134.54,134.54,
5813,134.168,134.168,134.168,
5814,156.736,156.736,156.736,
5815,186.744,186.744,186.744,
5816,181.412,181.412,181.412,
5817,183.024,183.024,183.024,
5818,240.808,240.808,240.808,
5819,259.408,259.408,259.408,
5820,284.332,284.332,284.332,
5821,312.728,312.728,312.728,
5822,337.776,337.776,337.776,
5823,373.488,373.488,373.488,
5824,403.868,403.868,403.868,
5825,450.74,450.74,450.74,
5826,429.66,429.66,429.66,
5827,407.712,407.712,407.712,
5828,378.696,787.896,787.896,
5829,358.856,768.056,768.056,
5830,310,719.2,719.2,
5831,256.804,595.52,595.52,
5832,205.84,205.84,205.84,
5833,185.256,185.256,185.256,
5834,176.08,176.08,176.08,
5835,173.972,173.972,173.972,
5836,176.08,176.08,176.08,
5837,178.56,178.56,178.56,
5838,220.224,220.224,220.224,
5839,244.528,244.528,244.528,
5840,241.18,241.18,241.18,
5841,255.192,255.192,255.192,
5842,312.108,312.108,312.108,
5843,326.616,326.616,326.616,
5844,345.092,345.092,345.092,
5845,381.796,381.796,381.796,
5846,418.004,418.004,418.004,
5847,457.436,457.436,457.436,
5848,488.808,488.808,488.808,
5849,554.28,554.28,554.28,
5850,534.44,534.44,534.44,
5851,510.632,510.632,510.632,
5852,493.396,902.596,902.596,
5853,456.444,865.644,865.644,
5854,385.392,794.592,794.592,
5855,322.772,661.488,661.488,
5856,257.176,257.176,257.176,
5857,220.72,220.72,220.72,
5858,200.136,200.136,200.136,
5859,186,186,186,
5860,175.088,175.088,175.088,
5861,170.748,170.748,170.748,
5862,203.112,203.112,203.112,
5863,235.6,235.6,235.6,
5864,232.624,232.624,232.624,
5865,250.232,250.232,250.232,
5866,318.68,318.68,318.68,
5867,322.152,322.152,322.152,
5868,350.92,350.92,350.92,
5869,374.604,374.604,374.604,
5870,403.62,403.62,403.62,
5871,450.492,450.492,450.492,
5872,461.9,461.9,461.9,
5873,511.5,511.5,511.5,
5874,498.108,498.108,498.108,
5875,478.888,478.888,478.888,
5876,489.552,898.752,898.752,
5877,454.708,863.908,863.908,
5878,379.068,788.268,788.268,
5879,312.356,651.072,651.072,
5880,257.548,257.548,257.548,
5881,226.548,226.548,226.548,
5882,207.452,207.452,207.452,
5883,186.744,186.744,186.744,
5884,169.136,169.136,169.136,
5885,170.252,170.252,170.252,
5886,194.928,194.928,194.928,
5887,223.82,223.82,223.82,
5888,217.62,217.62,217.62,
5889,205.84,205.84,205.84,
5890,263.376,263.376,263.376,
5891,276.148,276.148,276.148,
5892,287.928,287.928,287.928,
5893,305.66,305.66,305.66,
5894,314.96,314.96,314.96,
5895,347.572,347.572,347.572,
5896,364.312,364.312,364.312,
5897,401.388,401.388,401.388,
5898,401.264,401.264,401.264,
5899,406.1,406.1,406.1,
5900,398.536,807.736,807.736,
5901,368.032,777.232,777.232,
5902,308.636,717.836,717.836,
5903,250.604,589.32,589.32,
5904,197.78,197.78,197.78,
5905,173.6,173.6,173.6,
5906,156.24,156.24,156.24,
5907,148.552,148.552,148.552,
5908,141.36,141.36,141.36,
5909,145.576,145.576,145.576,
5910,167.772,167.772,167.772,
5911,204.104,204.104,204.104,
5912,196.168,196.168,196.168,
5913,183.148,183.148,183.148,
5914,214.768,214.768,214.768,
5915,232.872,232.872,232.872,
5916,242.792,242.792,242.792,
5917,269.576,269.576,269.576,
5918,290.904,290.904,290.904,
5919,315.952,315.952,315.952,
5920,332.94,332.94,332.94,
5921,372.496,372.496,372.496,
5922,369.024,369.024,369.024,
5923,363.94,363.94,363.94,
5924,375.596,784.796,784.796,
5925,353.524,762.724,762.724,
5926,299.46,708.66,708.66,
5927,240.808,579.524,579.524,
5928,185.504,185.504,185.504,
5929,160.704,160.704,160.704,
5930,141.236,141.236,141.236,
5931,130.82,130.82,130.82,
5932,126.604,126.604,126.604,
5933,128.96,128.96,128.96,
5934,155.992,155.992,155.992,
5935,191.704,191.704,191.704,
5936,184.388,184.388,184.388,
5937,185.504,185.504,185.504,
5938,225.928,225.928,225.928,
5939,237.956,237.956,237.956,
5940,257.548,257.548,257.548,
5941,287.432,287.432,287.432,
5942,308.884,308.884,308.884,
5943,331.204,331.204,331.204,
5944,369.892,369.892,369.892,
5945,412.176,412.176,412.176,
5946,401.884,401.884,401.884,
5947,400.52,400.52,400.52,
5948,412.052,821.252,821.252,
5949,387.624,796.824,796.824,
5950,330.956,740.156,740.156,
5951,270.196,608.912,608.912,
5952,208.444,208.444,208.444,
5953,179.428,179.428,179.428,
5954,159.464,159.464,159.464,
5955,147.808,147.808,147.808,
5956,136.276,136.276,136.276,
5957,134.54,134.54,134.54,
5958,156.116,156.116,156.116,
5959,190.836,190.836,190.836,
5960,183.396,183.396,183.396,
5961,180.668,180.668,180.668,
5962,231.632,231.632,231.632,
5963,257.796,257.796,257.796,
5964,287.06,287.06,287.06,
5965,318.432,318.432,318.432,
5966,347.696,347.696,347.696,
5967,379.564,379.564,379.564,
5968,408.208,408.208,408.208,
5969,443.052,443.052,443.052,
5970,427.552,427.552,427.552,
5971,414.16,414.16,414.16,
5972,415.772,824.972,824.972,
5973,387.004,796.204,796.204,
5974,324.632,733.832,733.832,
5975,262.632,601.348,601.348,
5976,200.508,200.508,200.508,
5977,170.872,170.872,170.872,
5978,152.148,152.148,152.148,
5979,137.268,137.268,137.268,
5980,127.844,127.844,127.844,
5981,126.356,126.356,126.356,
5982,150.66,150.66,150.66,
5983,188.356,188.356,188.356,
5984,178.436,178.436,178.436,
5985,176.328,176.328,176.328,
5986,228.904,228.904,228.904,
5987,254.076,254.076,254.076,
5988,283.34,283.34,283.34,
5989,310.248,310.248,310.248,
5990,336.412,336.412,336.412,
5991,363.692,363.692,363.692,
5992,402.752,402.752,402.752,
5993,453.592,453.592,453.592,
5994,433.132,433.132,433.132,
5995,418.5,418.5,418.5,
5996,412.424,821.624,821.624,
5997,373.984,783.184,783.184,
5998,310,719.2,719.2,
5999,246.76,585.476,585.476,
6000,191.084,191.084,191.084,
6001,154.132,154.132,154.132,
6002,133.176,133.176,133.176,
6003,123.132,123.132,123.132,
6004,112.84,112.84,112.84,
6005,113.956,113.956,113.956,
6006,133.3,133.3,133.3,
6007,170.872,170.872,170.872,
6008,167.276,167.276,167.276,
6009,168.268,168.268,168.268,
6010,217.372,217.372,217.372,
6011,231.508,231.508,231.508,
6012,280.984,280.984,280.984,
6013,310.62,310.62,310.62,
6014,348.812,348.812,348.812,
6015,386.26,386.26,386.26,
6016,407.092,407.092,407.092,
6017,456.692,456.692,456.692,
6018,444.044,444.044,444.044,
6019,428.296,428.296,428.296,
6020,421.228,830.428,830.428,
6021,380.432,789.632,789.632,
6022,317.688,726.888,726.888,
6023,250.108,588.824,588.824,
6024,188.356,188.356,188.356,
6025,161.572,161.572,161.572,
6026,138.756,138.756,138.756,
6027,125.736,125.736,125.736,
6028,116.436,116.436,116.436,
6029,109.12,109.12,109.12,
6030,128.96,128.96,128.96,
6031,162.316,162.316,162.316,
6032,162.192,162.192,162.192,
6033,158.596,158.596,158.596,
6034,199.268,199.268,199.268,
6035,228.036,228.036,228.036,
6036,259.036,259.036,259.036,
6037,312.356,312.356,312.356,
6038,371.504,371.504,371.504,
6039,399.28,399.28,399.28,
6040,455.824,455.824,455.824,
6041,497.86,497.86,497.86,
6042,480.004,480.004,480.004,
6043,452.848,452.848,452.848,
6044,441.688,850.888,850.888,
6045,400.024,809.224,809.224,
6046,328.228,737.428,737.428,
6047,258.788,597.504,597.504,
6048,195.548,195.548,195.548,
6049,165.168,165.168,165.168,
6050,146.072,146.072,146.072,
6051,131.688,131.688,131.688,
6052,120.404,120.404,120.404,
6053,120.156,120.156,120.156,
6054,137.144,137.144,137.144,
6055,175.708,175.708,175.708,
6056,168.144,168.144,168.144,
6057,167.896,167.896,167.896,
6058,220.348,220.348,220.348,
6059,246.14,246.14,246.14,
6060,292.516,292.516,292.516,
6061,336.66,336.66,336.66,
6062,386.88,386.88,386.88,
6063,436.976,436.976,436.976,
6064,470.952,470.952,470.952,
6065,527.744,527.744,527.744,
6066,489.8,489.8,489.8,
6067,464.628,464.628,464.628,
6068,460.164,869.364,869.364,
6069,418.376,827.576,827.576,
6070,349.68,758.88,758.88,
6071,283.96,622.676,622.676,
6072,212.412,212.412,212.412,
6073,181.164,181.164,181.164,
6074,160.208,160.208,160.208,
6075,142.104,142.104,142.104,
6076,129.332,129.332,129.332,
6077,128.588,128.588,128.588,
6078,148.924,148.924,148.924,
6079,180.42,180.42,180.42,
6080,173.228,173.228,173.228,
6081,170.252,170.252,170.252,
6082,232.376,232.376,232.376,
6083,244.156,244.156,244.156,
6084,289.912,289.912,289.912,
6085,328.228,328.228,328.228,
6086,369.644,369.644,369.644,
6087,419.988,419.988,419.988,
6088,450.864,450.864,450.864,
6089,510.384,510.384,510.384,
6090,481.616,481.616,481.616,
6091,453.592,453.592,453.592,
6092,442.68,851.88,851.88,
6093,402.008,811.208,811.208,
6094,329.84,739.04,739.04,
6095,260.524,599.24,599.24,
6096,196.912,196.912,196.912,
6097,166.284,166.284,166.284,
6098,139.376,139.376,139.376,
6099,124.496,124.496,124.496,
6100,110.98,110.98,110.98,
6101,114.452,114.452,114.452,
6102,135.904,135.904,135.904,
6103,171.492,171.492,171.492,
6104,166.16,166.16,166.16,
6105,162.564,162.564,162.564,
6106,230.268,230.268,230.268,
6107,246.884,246.884,246.884,
6108,268.46,268.46,268.46,
6109,302.312,302.312,302.312,
6110,329.468,329.468,329.468,
6111,370.388,370.388,370.388,
6112,398.908,398.908,398.908,
6113,428.048,428.048,428.048,
6114,420.36,420.36,420.36,
6115,415.276,415.276,415.276,
6116,425.32,834.52,834.52,
6117,397.544,806.744,806.744,
6118,334.552,743.752,743.752,
6119,286.068,624.784,624.784,
6120,217.992,217.992,217.992,
6121,186.62,186.62,186.62,
6122,165.044,165.044,165.044,
6123,157.976,157.976,157.976,
6124,146.196,146.196,146.196,
6125,143.716,143.716,143.716,
6126,171.616,171.616,171.616,
6127,200.384,200.384,200.384,
6128,187.364,187.364,187.364,
6129,180.172,180.172,180.172,
6130,211.42,211.42,211.42,
6131,225.308,225.308,225.308,
6132,246.016,246.016,246.016,
6133,248.992,248.992,248.992,
6134,265.36,265.36,265.36,
6135,286.192,286.192,286.192,
6136,306.156,306.156,306.156,
6137,330.584,330.584,330.584,
6138,324.384,324.384,324.384,
6139,321.532,321.532,321.532,
6140,326.244,735.444,735.444,
6141,304.792,713.992,713.992,
6142,251.596,660.796,660.796,
6143,199.64,538.356,538.356,
6144,144.832,144.832,144.832,
6145,122.636,122.636,122.636,
6146,105.772,105.772,105.772,
6147,95.48,95.48,95.48,
6148,89.28,89.28,89.28,
6149,88.164,88.164,88.164,
6150,103.788,103.788,103.788,
6151,148.428,148.428,148.428,
6152,140.368,140.368,140.368,
6153,134.416,134.416,134.416,
6154,161.572,161.572,161.572,
6155,178.932,178.932,178.932,
6156,200.26,200.26,200.26,
6157,218.612,218.612,218.612,
6158,240.56,240.56,240.56,
6159,265.732,265.732,265.732,
6160,291.648,291.648,291.648,
6161,322.276,322.276,322.276,
6162,326.988,326.988,326.988,
6163,329.84,329.84,329.84,
6164,340.132,749.332,749.332,
6165,319.424,728.624,728.624,
6166,265.236,674.436,674.436,
6167,210.428,549.144,549.144,
6168,152.768,152.768,152.768,
6169,124.744,124.744,124.744,
6170,110.98,110.98,110.98,
6171,100.316,100.316,100.316,
6172,93.62,93.62,93.62,
6173,95.728,95.728,95.728,
6174,113.212,113.212,113.212,
6175,154.628,154.628,154.628,
6176,147.436,147.436,147.436,
6177,139.872,139.872,139.872,
6178,176.08,176.08,176.08,
6179,200.88,200.88,200.88,
6180,220.596,220.596,220.596,
6181,251.72,251.72,251.72,
6182,274.66,274.66,274.66,
6183,299.336,299.336,299.336,
6184,339.388,339.388,339.388,
6185,380.06,380.06,380.06,
6186,374.48,374.48,374.48,
6187,368.652,368.652,368.652,
6188,370.264,779.464,779.464,
6189,344.596,753.796,753.796,
6190,291.152,700.352,700.352,
6191,230.516,569.232,569.232,
6192,169.012,169.012,169.012,
6193,143.592,143.592,143.592,
6194,124.868,124.868,124.868,
6195,113.336,113.336,113.336,
6196,99.82,99.82,99.82,
6197,100.812,100.812,100.812,
6198,114.452,114.452,114.452,
6199,141.236,141.236,141.236,
6200,144.956,144.956,144.956,
6201,147.684,147.684,147.684,
6202,187.984,187.984,187.984,
6203,202.616,202.616,202.616,
6204,229.896,229.896,229.896,
6205,261.268,261.268,261.268,
6206,283.34,283.34,283.34,
6207,313.1,313.1,313.1,
6208,347.572,347.572,347.572,
6209,378.448,378.448,378.448,
6210,371.876,371.876,371.876,
6211,368.652,368.652,368.652,
6212,370.512,779.712,779.712,
6213,341.124,750.324,750.324,
6214,281.48,690.68,690.68,
6215,225.928,564.644,564.644,
6216,168.764,168.764,168.764,
6217,141.484,141.484,141.484,
6218,124.992,124.992,124.992,
6219,116.932,116.932,116.932,
6220,109.988,109.988,109.988,
6221,108.996,108.996,108.996,
6222,130.82,130.82,130.82,
6223,168.02,168.02,168.02,
6224,157.604,157.604,157.604,
6225,143.964,143.964,143.964,
6226,175.708,175.708,175.708,
6227,195.3,195.3,195.3,
6228,214.272,214.272,214.272,
6229,244.528,244.528,244.528,
6230,265.608,265.608,265.608,
6231,296.36,296.36,296.36,
6232,323.02,323.02,323.02,
6233,362.204,362.204,362.204,
6234,349.184,349.184,349.184,
6235,340.132,340.132,340.132,
6236,348.068,757.268,757.268,
6237,325.252,734.452,734.452,
6238,270.816,680.016,680.016,
6239,210.056,548.772,548.772,
6240,155.248,155.248,155.248,
6241,129.084,129.084,129.084,
6242,114.948,114.948,114.948,
6243,91.14,91.14,91.14,
6244,79.236,79.236,79.236,
6245,68.324,68.324,68.324,
6246,85.684,85.684,85.684,
6247,117.676,117.676,117.676,
6248,132.556,132.556,132.556,
6249,145.948,145.948,145.948,
6250,175.708,175.708,175.708,
6251,203.236,203.236,203.236,
6252,230.268,230.268,230.268,
6253,261.392,261.392,261.392,
6254,290.284,290.284,290.284,
6255,309.256,309.256,309.256,
6256,334.552,334.552,334.552,
6257,370.264,370.264,370.264,
6258,363.072,363.072,363.072,
6259,361.336,361.336,361.336,
6260,365.924,775.124,775.124,
6261,346.828,756.028,756.028,
6262,292.02,701.22,701.22,
6263,233.616,572.332,572.332,
6264,173.848,173.848,173.848,
6265,147.312,147.312,147.312,
6266,130.324,130.324,130.324,
6267,122.264,122.264,122.264,
6268,115.568,115.568,115.568,
6269,113.956,113.956,113.956,
6270,135.78,135.78,135.78,
6271,170.748,170.748,170.748,
6272,167.276,167.276,167.276,
6273,167.524,167.524,167.524,
6274,213.28,213.28,213.28,
6275,235.352,235.352,235.352,
6276,262.384,262.384,262.384,
6277,294.748,294.748,294.748,
