Time step,Total load requested [kW],Total load served [kW],SolarResource global horizontal radiation [W/m2],SolarResource direct horizontal radiation [W/m2],SolarResource diffuse horizontal radiation [W/m2],SolarResource clearness index [-],SolarPV incident radiation [kW/m2],SolarPV power output [kW],Converter input [kW],Converter output [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
204,0.783,0.783,371,15.8467,355.153,0.286295,371,2.597,2.597,2.49312,0,0,0,8.28973,0,11,100,0,0,0,
205,0.779,0.779,366,19.0166,346.983,0.300801,366,2.562,2.562,2.45952,0,0,0,8.28973,0,11,100,0,0,0,
206,0.772,0.772,330,20.0992,309.901,0.312869,330,2.31,2.31,2.2176,0,0,0,8.28973,0,11,100,0,0,0,
207,0.808,0.808,226,8.31379,217.686,0.275306,226,1.582,1.582,1.51872,0,0,0,8.28973,0,11,100,0,0,0,
208,0.948,0.948,184,16.9133,167.087,0.346434,184,1.288,1.288,1.23648,0,0,0,8.28973,0,11,100,0,0,0,
209,1.272,1.272,4,0.00701928,3.99298,0.019498,4,0.028,1.325,1.272,1.297,0,0,8.28973,1.297,9.64037,87.6398,0,0,0,
210,1.66,1.66,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,0,0,
211,1.867,1.867,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,12.75,51,
212,1.83,1.83,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,3.3,15.918,63.672,
213,1.596,1.596,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,3.3,19.086,76.344,
214,1.295,1.295,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,3.3,22.254,89.016,
215,0.994,0.994,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,2.86042,25,100,
216,0.679,0.679,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,25,100,
217,0.566,0.566,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,25,100,
218,0.519,0.519,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,25,100,
219,0.504,0.504,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,25,100,
220,0.491,0.491,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,0,0,
221,0.544,0.544,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,0,0,
222,0.757,0.757,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,0,0,
223,1.079,1.079,0,0,0,0,0,0,0,0,0,1.42527,0,6.99273,0,9.64037,87.6398,0,0,0,
224,1.001,1.001,17,0.0340379,16.966,0.022247,17,0.119,0,0,-0.119,1.42527,0.119,6.99273,0,9.75389,88.6718,0,0,0,
225,0.805,0.805,113,1.13613,111.864,0.111714,113,0.791,0,0,-0.791,1.30627,0.791,7.10102,0,10.5085,95.5314,0,0,0,
226,0.805,0.805,185,2.58845,182.412,0.155462,185,1.295,0.779725,0.748536,-0.515275,0.515275,0.515275,7.82083,0,11,100,0,0,0,
227,0.809,0.809,487,63.1541,423.846,0.378269,487,3.409,3.409,3.27264,0,0,0,8.28973,0,11,100,0,0,0,
228,0.783,0.783,545,104.237,440.763,0.420134,545,3.815,3.815,3.6624,0,0,0,8.28973,0,11,100,0,0,0,
229,0.779,0.779,523,107.862,415.138,0.429178,523,3.661,3.661,3.51456,0,0,0,8.28973,0,11,100,0,0,0,
230,0.772,0.772,419,64.8371,354.163,0.396404,419,2.933,2.933,2.81568,0,0,0,8.28973,0,11,100,0,0,0,
231,0.808,0.808,52,0.295558,51.7044,0.0631534,52,0.364,0.841667,0.808,0.477667,0,0,8.28973,0.477667,10.4993,95.4479,0,0,0,
232,0.948,0.948,28,0.132214,27.8678,0.052466,28,0.196,0.9875,0.948,0.7915,0.524908,0,7.81206,0.7915,9.66955,87.905,0,0,0,
233,1.272,1.272,1,0.000433537,0.999566,0.00481708,1,0.007,1.325,1.272,1.318,1.39469,0,7.02056,1.318,8.28791,75.3447,0,0,0,
234,1.66,1.66,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,0,0,
235,1.867,1.867,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,12.75,51,
236,1.83,1.83,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,3.3,15.918,63.672,
237,1.596,1.596,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,3.3,19.086,76.344,
238,1.295,1.295,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,3.3,22.254,89.016,
239,0.994,0.994,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,2.86042,25,100,
240,0.679,0.679,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,25,100,
241,0.566,0.566,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,25,100,
242,0.522,0.522,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,25,100,
243,0.51,0.51,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,25,100,
244,0.507,0.507,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,0,0,
245,0.561,0.561,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,0,0,
246,0.784,0.784,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,0,0,
247,1.095,1.095,0,0,0,0,0,0,0,0,0,2.84304,0,5.70256,0,8.28791,75.3447,0,0,0,
248,0.999,0.999,113,1.50622,111.494,0.148105,113,0.791,0,0,-0.791,2.84304,0.791,5.70256,0,9.04248,82.2043,0,0,0,
249,0.803,0.803,279,10.3567,268.643,0.275974,279,1.953,0,0,-1.953,2.05204,1.953,6.42237,0,10.9055,99.1411,0,0,0,
250,0.8,0.8,413,38.222,374.778,0.347025,413,2.891,2.79196,2.68028,-0.0990403,0.0990403,0.0990403,8.1996,0,11,100,0,0,0,
251,0.809,0.809,508,77.0991,430.901,0.394344,508,3.556,3.556,3.41376,0,0,0,8.28973,0,11,100,0,0,0,
252,0.783,0.783,545,103.844,441.156,0.41969,545,3.815,3.815,3.6624,0,0,0,8.28973,0,11,100,0,0,0,
253,0.779,0.779,517,101.815,415.185,0.423601,517,3.619,3.619,3.47424,0,0,0,8.28973,0,11,100,0,0,0,
254,0.772,0.772,443,83.3534,359.647,0.418216,443,3.101,3.101,2.97696,0,0,0,8.28973,0,11,100,0,0,0,
255,0.808,0.808,337,58.0163,278.984,0.408053,337,2.359,2.359,2.26464,0,0,0,8.28973,0,11,100,0,0,0,
256,0.948,0.948,190,19.1024,170.898,0.354336,190,1.33,1.33,1.2768,0,0,0,8.28973,0,11,100,0,0,0,
257,1.272,1.272,5,0.0107138,4.98929,0.0238086,5,0.035,1.325,1.272,1.29,0,0,8.28973,1.29,9.64771,87.7065,0,0,0,
258,1.66,1.66,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,0,0,
259,1.867,1.867,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,12.75,51,
260,1.83,1.83,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,3.3,15.918,63.672,
261,1.596,1.596,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,3.3,19.086,76.344,
262,1.295,1.295,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,3.3,22.254,89.016,
263,0.994,0.994,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,2.86042,25,100,
264,0.686,0.686,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,25,100,
265,0.57,0.57,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,25,100,
266,0.522,0.522,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,25,100,
267,0.506,0.506,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,25,100,
268,0.505,0.505,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,0,0,
269,0.571,0.571,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,0,0,
270,0.798,0.798,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,0,0,
271,1.127,1.127,0,0,0,0,0,0,0,0,0,1.41758,0,6.99973,0,9.64771,87.7065,0,0,0,
272,1.046,1.046,107,1.35251,105.647,0.140447,107,0.749,0,0,-0.749,1.41758,0.749,6.99973,0,10.3622,94.2019,0,0,0,
273,0.848,0.848,266,8.3313,257.669,0.263244,266,1.862,1.19342,1.14568,-0.668582,0.668582,0.668582,7.68132,0,11,100,0,0,0,
274,0.851,0.851,409,36.3881,372.612,0.343617,409,2.863,2.863,2.74848,0,0,0,8.28973,0,11,100,0,0,0,
275,0.862,0.862,497,69.3094,427.691,0.385562,497,3.479,3.479,3.33984,0,0,0,8.28973,0,11,100,0,0,0,
276,0.831,0.831,545,103.444,441.556,0.419237,545,3.815,3.815,3.6624,0,0,0,8.28973,0,11,100,0,0,0,
277,0.823,0.823,517,101.255,415.745,0.422943,517,3.619,3.619,3.47424,0,0,0,8.28973,0,11,100,0,0,0,
278,0.809,0.809,430,72.073,357.927,0.405077,430,3.01,3.01,2.8896,0,0,0,8.28973,0,11,100,0,0,0,
279,0.848,0.848,313,40.4225,272.577,0.377861,313,2.191,2.191,2.10336,0,0,0,8.28973,0,11,100,0,0,0,
280,0.984,0.984,186,16.8665,169.133,0.345258,186,1.302,1.302,1.24992,0,0,0,8.28973,0,11,100,0,0,0,
281,1.308,1.308,6,0.015255,5.98474,0.02825,6,0.042,1.3625,1.308,1.3205,0,0,8.28973,1.3205,9.61574,87.4158,0,0,0,
282,1.695,1.695,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,0,0,
283,1.902,1.902,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,12.75,51,
284,1.866,1.866,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,3.3,15.918,63.672,
285,1.631,1.631,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,3.3,19.086,76.344,
286,1.324,1.324,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,3.3,22.254,89.016,
287,1.01,1.01,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,2.86042,25,100,
288,0.686,0.686,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,25,100,
289,0.57,0.57,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,25,100,
290,0.522,0.522,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,25,100,
291,0.511,0.511,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,25,100,
292,0.515,0.515,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,0,0,
293,0.577,0.577,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,0,0,
294,0.811,0.811,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,0,0,
295,1.137,1.137,0,0,0,0,0,0,0,0,0,1.4511,0,6.96923,0,9.61574,87.4158,0,0,0,
296,1.053,1.053,110,1.43142,108.569,0.144588,110,0.77,0,0,-0.77,1.4511,0.77,6.96923,0,10.3503,94.0934,0,0,0,
297,0.848,0.848,279,10.3927,268.607,0.27623,279,1.953,1.2719,1.22103,-0.681099,0.681099,0.681099,7.66993,0,11,100,0,0,0,
298,0.851,0.851,403,33.7661,369.234,0.338516,403,2.821,2.821,2.70816,0,0,0,8.28973,0,11,100,0,0,0,
299,0.862,0.862,497,69.1362,427.864,0.385308,497,3.479,3.479,3.33984,0,0,0,8.28973,0,11,100,0,0,0,
300,0.831,0.831,523,85.1384,437.862,0.401871,523,3.661,3.661,3.51456,0,0,0,8.28973,0,11,100,0,0,0,
301,0.823,0.823,510,94.6071,415.393,0.416563,510,3.57,3.57,3.4272,0,0,0,8.28973,0,11,100,0,0,0,
302,0.809,0.809,448,86.4139,361.586,0.421134,448,3.136,3.136,3.01056,0,0,0,8.28973,0,11,100,0,0,0,
303,0.848,0.848,327,49.2762,277.724,0.393592,327,2.289,2.289,2.19744,0,0,0,8.28973,0,11,100,0,0,0,
304,0.984,0.984,195,20.938,174.062,0.360299,195,1.365,1.365,1.3104,0,0,0,8.28973,0,11,100,0,0,0,
305,1.308,1.308,7,0.020537,6.97946,0.0325984,7,0.049,1.3625,1.308,1.3135,0,0,8.28973,1.3135,9.62308,87.4825,0,0,0,
306,1.695,1.695,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,0,0,
307,1.902,1.902,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,12.75,51,
308,1.866,1.866,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,3.3,15.918,63.672,
309,1.631,1.631,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,3.3,19.086,76.344,
310,1.324,1.324,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,3.3,22.254,89.016,
311,1.01,1.01,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,2.86042,25,100,
312,0.679,0.679,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,25,100,
313,0.566,0.566,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,25,100,
314,0.529,0.529,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,25,100,
315,0.528,0.528,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,25,100,
316,0.53,0.53,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,0,0,
317,0.591,0.591,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,0,0,
318,0.813,0.813,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,0,0,
319,1.123,1.123,0,0,0,0,0,0,0,0,0,1.44341,0,6.97623,0,9.62308,87.4825,0,0,0,
320,1.025,1.025,113,1.51258,111.487,0.148729,113,0.791,0,0,-0.791,1.44341,0.791,6.97623,0,10.3776,94.3422,0,0,0,
321,0.803,0.803,284,11.3316,272.668,0.28129,284,1.988,1.33559,1.28217,-0.652407,0.652407,0.652407,7.69604,0,11,100,0,0,0,
322,0.8,0.8,409,36.3304,372.67,0.343481,409,2.863,2.863,2.74848,0,0,0,8.28973,0,11,100,0,0,0,
323,0.809,0.809,508,76.5308,431.469,0.393563,508,3.556,3.556,3.41376,0,0,0,8.28973,0,11,100,0,0,0,
324,0.783,0.783,561,117.034,443.966,0.430586,561,3.927,3.927,3.76992,0,0,0,8.28973,0,11,100,0,0,0,
325,0.779,0.779,521,103.702,417.298,0.424877,521,3.647,3.647,3.50112,0,0,0,8.28973,0,11,100,0,0,0,
326,0.772,0.772,447,84.8884,362.112,0.4193,447,3.129,3.129,3.00384,0,0,0,8.28973,0,11,100,0,0,0,
327,0.808,0.808,311,38.3063,272.694,0.373233,311,2.177,2.177,2.08992,0,0,0,8.28973,0,11,100,0,0,0,
328,0.948,0.948,192,19.0486,172.951,0.353149,192,1.344,1.344,1.29024,0,0,0,8.28973,0,11,100,0,0,0,
329,1.272,1.272,8,0.0265386,7.97346,0.0368591,8,0.056,1.325,1.272,1.269,0,0,8.28973,1.269,9.66973,87.9066,0,0,0,
330,1.66,1.66,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,0,0,
331,1.867,1.867,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,12.75,51,
332,1.83,1.83,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,3.3,15.918,63.672,
333,1.596,1.596,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,3.3,19.086,76.344,
334,1.295,1.295,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,3.3,22.254,89.016,
335,0.994,0.994,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,2.86042,25,100,
336,0.679,0.679,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,25,100,
337,0.566,0.566,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,25,100,
338,0.522,0.522,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,25,100,
339,0.519,0.519,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,25,100,
340,0.515,0.515,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,0,0,
341,0.575,0.575,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,0,0,
342,0.795,0.795,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,0,0,
343,1.109,1.109,0,0,0,0,0,0,0,0,0,1.39451,0,7.02073,0,9.66973,87.9066,0,0,0,
344,1.031,1.031,17,0.0342774,16.9657,0.0224035,17,0.119,0,0,-0.119,1.39451,0.119,7.02073,0,9.78325,88.9386,0,0,0,
345,0.833,0.833,71,0.449511,70.5505,0.070346,71,0.497,0,0,-0.497,1.27551,0.497,7.12902,0,10.2574,93.2487,0,0,0,
346,0.84,0.84,67,0.339203,66.6608,0.0562526,67,0.469,0,0,-0.469,0.778505,0.469,7.58129,0,10.7048,97.3159,0,0,0,
347,0.835,0.835,143,1.4248,141.575,0.110707,143,1.001,0.691495,0.663835,-0.309505,0.309505,0.309505,8.00808,0,11,100,0,0,0,
348,0.789,0.789,348,11.4211,336.579,0.266796,348,2.436,2.436,2.33856,0,0,0,8.28973,0,11,100,0,0,0,
349,0.779,0.779,226,3.7428,222.257,0.184012,226,1.582,1.582,1.51872,0,0,0,8.28973,0,11,100,0,0,0,
350,0.772,0.772,353,26.8262,326.174,0.330422,353,2.471,2.471,2.37216,0,0,0,8.28973,0,11,100,0,0,0,
351,0.808,0.808,111,1.32691,109.673,0.132823,111,0.777,0.841667,0.808,0.0646667,0,0,8.28973,0.0646667,10.9322,99.3837,0,0,0,
352,0.948,0.948,201,23.4541,177.546,0.368054,201,1.407,1.33594,1.2825,-0.0710623,0.0710623,0.0710623,8.22506,0,11,100,0,0,0,
353,1.272,1.272,10,0.0410376,9.95896,0.0455974,10,0.07,1.325,1.272,1.255,0,0,8.28973,1.255,9.6844,88.04,0,0,0,
354,1.66,1.66,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
355,1.867,1.867,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,12.75,51,
356,1.83,1.83,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,3.3,15.918,63.672,
357,1.596,1.596,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,3.3,19.086,76.344,
358,1.295,1.295,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,3.3,22.254,89.016,
359,0.994,0.994,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,2.86042,25,100,
360,0.681,0.681,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,25,100,
361,0.576,0.576,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,25,100,
362,0.536,0.536,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,25,100,
363,0.527,0.527,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,25,100,
364,0.521,0.521,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
365,0.575,0.575,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
366,0.79,0.79,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
367,1.105,1.105,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
368,1.026,1.026,29,0.0998676,28.9001,0.0382635,29,0.203,0,0,-0.203,1.37912,0.203,7.03473,0,9.87805,89.8005,0,0,0,
369,0.833,0.833,71,0.449638,70.5504,0.0703659,71,0.497,0,0,-0.497,1.17612,0.497,7.21946,0,10.3522,94.1105,0,0,0,
370,0.838,0.838,71,0.380801,70.6192,0.0595932,71,0.497,0,0,-0.497,0.679121,0.497,7.67173,0,10.8263,98.4206,0,0,0,
371,0.826,0.826,236,3.87775,232.122,0.182568,236,1.652,1.46988,1.41108,-0.182121,0.182121,0.182121,8.124,0,11,100,0,0,0,
372,0.783,0.783,397,21.5271,375.473,0.30401,397,2.779,2.779,2.66784,0,0,0,8.28973,0,11,100,0,0,0,
373,0.779,0.779,231,3.90402,227.096,0.187784,231,1.617,1.617,1.55232,0,0,0,8.28973,0,11,100,0,0,0,
374,0.772,0.772,107,0.962463,106.038,0.0999442,107,0.749,0.749,0.71904,0,0,0,8.28973,0,11,100,0,0,0,
375,0.808,0.808,147,2.32046,144.68,0.175394,147,1.029,1.029,0.98784,0,0,0,8.28973,0,11,100,0,0,0,
376,0.948,0.948,173,10.886,162.114,0.315394,173,1.211,1.211,1.16256,0,0,0,8.28973,0,11,100,0,0,0,
377,1.272,1.272,10,0.0406251,9.95937,0.0451391,10,0.07,1.325,1.272,1.255,0,0,8.28973,1.255,9.6844,88.04,0,0,0,
378,1.66,1.66,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
379,1.867,1.867,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,12.75,51,
380,1.83,1.83,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,3.3,15.918,63.672,
381,1.596,1.596,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,3.3,19.086,76.344,
382,1.295,1.295,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,3.3,22.254,89.016,
383,1.006,1.006,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,2.86042,25,100,
384,0.703,0.703,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,25,100,
385,0.6,0.6,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,25,100,
386,0.563,0.563,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,25,100,
387,0.554,0.554,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,25,100,
388,0.55,0.55,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
389,0.608,0.608,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
390,0.826,0.826,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
391,1.138,1.138,0,0,0,0,0,0,0,0,0,1.37912,0,7.03473,0,9.6844,88.04,0,0,0,
392,1.043,1.043,120,1.7119,118.288,0.158509,120,0.84,0,0,-0.84,1.37912,0.84,7.03473,0,10.4857,95.3246,0,0,0,
393,0.826,0.826,288,12.168,275.832,0.285494,288,2.016,1.47688,1.4178,-0.539121,0.539121,0.539121,7.79913,0,11,100,0,0,0,
394,0.817,0.817,413,38.0056,374.994,0.346532,413,2.891,2.891,2.77536,0,0,0,8.28973,0,11,100,0,0,0,
395,0.809,0.809,518,83.2004,434.8,0.400411,518,3.626,3.626,3.48096,0,0,0,8.28973,0,11,100,0,0,0,
396,0.783,0.783,571,125.154,445.846,0.436739,571,3.997,3.997,3.83712,0,0,0,8.28973,0,11,100,0,0,0,
397,0.779,0.779,549,128.904,420.096,0.445579,549,3.843,3.843,3.68928,0,0,0,8.28973,0,11,100,0,0,0,
398,0.772,0.772,477,111.169,365.831,0.444607,477,3.339,3.339,3.20544,0,0,0,8.28973,0,11,100,0,0,0,
399,0.808,0.808,345,60.6798,284.32,0.410464,345,2.415,2.415,2.3184,0,0,0,8.28973,0,11,100,0,0,0,
400,0.948,0.948,206,25.5588,180.441,0.373939,206,1.442,1.442,1.38432,0,0,0,8.28973,0,11,100,0,0,0,
401,1.272,1.272,13,0.0679865,12.932,0.0581082,13,0.091,1.325,1.272,1.234,0,0,8.28973,1.234,9.70642,88.2402,0,0,0,
402,1.66,1.66,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,0,0,
403,1.867,1.867,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,12.75,51,
404,1.83,1.83,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,3.3,15.918,63.672,
405,1.596,1.596,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,3.3,19.086,76.344,
406,1.297,1.297,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,3.3,22.254,89.016,
407,1.007,1.007,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,2.86042,25,100,
408,0.713,0.713,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,25,100,
409,0.613,0.613,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,25,100,
410,0.58,0.58,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,25,100,
411,0.582,0.582,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,25,100,
412,0.577,0.577,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,0,0,
413,0.631,0.631,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,0,0,
414,0.864,0.864,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,0,0,
415,1.172,1.172,0,0,0,0,0,0,0,0,0,1.35604,0,7.05573,0,9.70642,88.2402,0,0,0,
416,1.075,1.075,88,0.921586,87.0784,0.116362,88,0.616,0,0,-0.616,1.35604,0.616,7.05573,0,10.294,93.5822,0,0,0,
