Time step,Grid total load,Grid net load,Strata 1 total load,Strata 2 total load,
4667,5.524,-5.476,-2.238,-3.238,
4668,6.144,-4.856,-1.928,-2.928,
4669,6.828,-4.172,-1.586,-2.586,
4670,7.442,-2.84176,-0.9986,-1.84316,
4671,8.07,-0.62868,0,-0.62868,
4672,8.822,0,0,0,
4673,10.038,0.019,0.019,0,
4674,9.576,9.576,4.788,4.788,
4675,9.232,9.232,4.616,4.616,
4676,8.952,15.552,7.776,7.776,
4677,8.348,14.948,7.474,7.474,
4678,7.106,13.706,6.853,6.853,
4679,5.842,11.434,5.65258,5.78142,
4680,4.674,4.674,2.337,2.337,
4681,3.97,3.97,1.985,1.985,
4682,3.498,3.498,1.749,1.749,
4683,3.208,3.208,1.604,1.604,
4684,2.936,2.936,1.468,1.468,
4685,2.886,2.886,1.443,1.443,
4686,3.27,3.27,1.635,1.635,
4687,3.56,3.56,1.78,1.78,
4688,3.574,3.574,1.787,1.787,
4689,3.932,-2.28264,0.0541451,-2.33678,
4690,5.12,-4.76632,-1.9772,-2.78912,
4691,5.448,-5.54624,-2.276,-3.27024,
4692,5.908,-5.092,-2.046,-3.046,
4693,6.814,-4.14664,-1.593,-2.55364,
4694,7.536,-2.59872,-0.8832,-1.71552,
4695,7.982,-0.65924,-4.44089e-016,-0.65924,
4696,9.022,0,0,0,
4697,9.888,0,0,0,
4698,9.538,9.538,4.769,4.769,
4699,9.056,9.056,4.528,4.528,
4700,8.73,15.33,7.665,7.665,
4701,8.236,14.836,7.418,7.418,
4702,7.148,13.748,6.874,6.874,
4703,5.936,11.528,5.69958,5.82842,
4704,4.792,4.792,2.396,2.396,
4705,4.11,4.11,2.055,2.055,
4706,3.63,3.63,1.815,1.815,
4707,3.37,3.37,1.685,1.685,
4708,2.998,2.998,1.499,1.499,
4709,2.932,2.932,1.466,1.466,
4710,3.318,3.318,1.659,1.659,
4711,3.612,3.612,1.806,1.806,
4712,3.686,3.686,1.843,1.843,
4713,4.158,-1.40251,0.45011,-1.85262,
4714,5.168,-4.81768,-1.9988,-2.81888,
4715,5.55,-5.45,-2.225,-3.225,
4716,6.13,-4.87,-1.935,-2.935,
4717,7.006,-3.994,-1.497,-2.497,
4718,7.718,-2.7148,-0.929,-1.7858,
4719,8.534,-0.48404,0,-0.48404,
4720,9.284,0,0,0,
4721,10.582,0.291,0.291,0,
4722,10.262,10.262,5.131,5.131,
4723,9.754,9.754,4.877,4.877,
4724,9.05,15.65,7.825,7.825,
4725,8.492,15.092,7.546,7.546,
4726,7.366,13.966,6.983,6.983,
4727,6.396,11.988,5.92958,6.05842,
4728,5.202,5.202,2.601,2.601,
4729,4.658,4.658,2.329,2.329,
4730,4.098,4.098,2.049,2.049,
4731,3.796,3.796,1.898,1.898,
4732,3.598,3.598,1.799,1.799,
4733,3.6,3.6,1.8,1.8,
4734,4.026,4.026,2.013,2.013,
4735,4.316,4.316,2.158,2.158,
4736,3.89,3.89,1.945,1.945,
4737,4.094,2.73178,2.047,0.684777,
4738,5.182,-4.1672,-1.24108,-2.92612,
4739,5.442,-3.72396,-1.4856,-2.23836,
4740,5.534,-2.15398,-0.7613,-1.39268,
4741,5.876,-2.91736,-1.0976,-1.81976,
4742,6.478,-0.46478,0.0527,-0.51748,
4743,6.952,-0.52912,0,-0.52912,
4744,7.804,4.44089e-016,0,4.44089e-016,
4745,9.046,0,0,0,
4746,8.956,8.956,4.478,4.478,
4747,8.39,8.39,4.195,4.195,
4748,8.354,14.954,7.477,7.477,
4749,8.278,14.878,7.439,7.439,
4750,7.31,13.91,6.955,6.955,
4751,6.028,11.62,5.74558,5.87442,
4752,4.958,4.958,2.479,2.479,
4753,4.386,4.386,2.193,2.193,
4754,3.92,3.92,1.96,1.96,
4755,3.416,3.416,1.708,1.708,
4756,3.238,3.238,1.619,1.619,
4757,3.154,3.154,1.577,1.577,
4758,3.62,3.62,1.81,1.81,
4759,3.922,3.922,1.961,1.961,
4760,3.716,3.716,1.858,1.858,
4761,3.648,3.32129,1.824,1.49729,
4762,4.28,-1.79943,0.0388088,-1.83824,
4763,4.43,-4.21432,-1.7522,-2.46212,
4764,4.974,-0.77646,-0.1521,-0.62436,
4765,5.208,-3.74682,-1.5057,-2.24112,
4766,5.792,-3.00136,-1.1396,-1.86176,
4767,6.154,-2.57726,-0.9301,-1.64716,
4768,6.698,0,0,0,
4769,7.434,0,0,0,
4770,7.096,7.096,3.548,3.548,
4771,6.878,6.878,3.439,3.439,
4772,6.75,13.35,6.675,6.675,
4773,6.68,13.28,6.64,6.64,
4774,5.932,12.532,6.266,6.266,
4775,4.882,10.474,5.17258,5.30142,
4776,3.876,3.876,1.938,1.938,
4777,3.286,3.286,1.643,1.643,
4778,2.96,2.96,1.48,1.48,
4779,2.69,2.69,1.345,1.345,
4780,2.562,2.562,1.281,1.281,
4781,2.542,2.542,1.271,1.271,
4782,3.008,3.008,1.504,1.504,
4783,3.442,3.442,1.721,1.721,
4784,3.56,1.09691,1.31305,-0.216136,
4785,3.848,-4.0387,-1.6955,-2.3432,
4786,4.848,-3.92052,-1.6002,-2.32032,
4787,4.91,-5.12536,-2.1506,-2.97476,
4788,5.354,-5.42656,-2.2706,-3.15596,
4789,5.566,-4.48178,-1.8283,-2.65348,
4790,6.294,-1.5927,-0.4725,-1.1202,
4791,6.642,-1.82844,-0.5664,-1.26204,
4792,7.648,0,0,0,
4793,8.738,0,0,0,
4794,8.32,8.32,4.16,4.16,
4795,7.992,7.992,3.996,3.996,
4796,7.974,14.574,7.287,7.287,
4797,7.396,13.996,6.998,6.998,
4798,6.014,12.614,6.307,6.307,
4799,5.166,10.758,5.31458,5.44342,
4800,4.452,4.452,2.226,2.226,
4801,3.9,3.9,1.95,1.95,
4802,3.272,3.272,1.636,1.636,
4803,2.968,2.968,1.484,1.484,
4804,2.788,2.788,1.394,1.394,
4805,2.73,2.73,1.365,1.365,
4806,3.202,3.202,1.601,1.601,
4807,3.654,3.654,1.827,1.827,
4808,3.66,3.66,1.83,1.83,
4809,3.65,0.511355,1.15342,-0.642062,
4810,4.678,-3.23354,-1.2919,-1.94164,
4811,5.044,-4.07228,-1.6618,-2.41048,
4812,5.676,-5.03004,-2.0754,-2.95464,
4813,6.236,-4.66416,-1.882,-2.78216,
4814,6.636,-2.9895,-1.0995,-1.89,
4815,7.708,-0.682,4.44089e-016,-0.682,
4816,8.456,0,0,0,
4817,9.726,0,0,0,
4818,6.044,6.044,3.022,3.022,
4819,5.658,5.658,2.829,2.829,
4820,5.65,12.25,6.125,6.125,
4821,5.738,12.338,6.169,6.169,
4822,5.086,11.686,5.843,5.843,
4823,4.222,9.814,4.84258,4.97142,
4824,3.378,3.378,1.689,1.689,
4825,2.992,2.992,1.496,1.496,
4826,2.786,2.786,1.393,1.393,
4827,2.69,2.69,1.345,1.345,
4828,2.646,2.646,1.323,1.323,
4829,2.744,2.744,1.372,1.372,
4830,3.23,3.23,1.615,1.615,
4831,3.63,3.63,1.815,1.815,
4832,3.698,3.698,1.849,1.849,
4833,4.046,-0.342226,0.873833,-1.21606,
4834,5.26,-3.40916,-1.3486,-2.06056,
4835,5.51,-5.07184,-2.1014,-2.97044,
4836,5.83,-4.59038,-1.8673,-2.72308,
4837,6.454,-3.9167,-1.5325,-2.3842,
4838,7.072,-1.59716,-0.4426,-1.15456,
4839,7.5,-0.57768,0,-0.57768,
4840,8.424,0,0,0,
4841,9.766,0,0,0,
4842,9.51,9.51,4.755,4.755,
4843,9.094,9.094,4.547,4.547,
4844,8.772,15.372,7.686,7.686,
4845,8.508,15.108,7.554,7.554,
4846,7.39,13.99,6.995,6.995,
4847,6.034,11.626,5.74858,5.87742,
4848,4.93,4.93,2.465,2.465,
4849,4.286,4.286,2.143,2.143,
4850,3.786,3.786,1.893,1.893,
4851,3.53,3.53,1.765,1.765,
4852,3.246,3.246,1.623,1.623,
4853,3.168,3.168,1.584,1.584,
4854,3.676,3.676,1.838,1.838,
4855,4.076,4.076,2.038,2.038,
4856,4.004,3.45391,2.002,1.45191,
4857,4.508,-2.32393,-0.230094,-2.09384,
4858,5.708,-4.12864,-1.6604,-2.46824,
4859,5.98,-5.01424,-2.01,-3.00424,
4860,6.56,-4.44,-1.72,-2.72,
4861,7.108,-3.892,-1.446,-2.446,
4862,7.514,-2.6704,-0.917,-1.7534,
4863,8.118,-0.5778,0,-0.5778,
4864,8.83,0,0,0,
4865,9.866,0,0,0,
4866,9.47,9.47,4.735,4.735,
4867,9.048,9.048,4.524,4.524,
4868,8.95,15.55,7.775,7.775,
4869,8.642,15.242,7.621,7.621,
4870,7.59,14.19,7.095,7.095,
4871,6.454,12.046,5.95858,6.08742,
4872,5.434,5.434,2.717,2.717,
4873,4.628,4.628,2.314,2.314,
4874,4.234,4.234,2.117,2.117,
4875,3.952,3.952,1.976,1.976,
4876,3.642,3.642,1.821,1.821,
4877,3.558,3.558,1.779,1.779,
4878,4.044,4.044,2.022,2.022,
4879,4.342,4.342,2.171,2.171,
4880,4.26,4.26,2.13,2.13,
4881,4.566,-0.394692,0.966357,-1.36105,
4882,5.786,-3.87676,-1.5416,-2.33516,
4883,6.222,-4.57098,-1.8423,-2.72868,
4884,6.512,-4.488,-1.744,-2.744,
4885,6.904,-4.096,-1.548,-2.548,
4886,7.482,-2.66514,-0.9159,-1.74924,
4887,8.226,-0.51708,0,-0.51708,
4888,9.282,0,0,0,
4889,10.38,0.19,0.19,0,
4890,9.73,9.73,4.865,4.865,
4891,9.408,9.408,4.704,4.704,
4892,8.884,15.484,7.742,7.742,
4893,8.608,15.208,7.604,7.604,
4894,7.574,14.174,7.087,7.087,
4895,6.278,11.87,5.87058,5.99942,
4896,5.528,5.528,2.764,2.764,
4897,4.828,4.828,2.414,2.414,
4898,4.314,4.314,2.157,2.157,
4899,3.956,3.956,1.978,1.978,
4900,3.788,3.788,1.894,1.894,
4901,3.646,3.646,1.823,1.823,
4902,4.144,4.144,2.072,2.072,
4903,4.424,4.424,2.212,2.212,
4904,4.338,4.338,2.169,2.169,
4905,4.65,0.705561,1.55737,-0.851813,
4906,5.706,-4.24242,-1.7127,-2.52972,
4907,5.758,-5.242,-2.121,-3.121,
4908,6.392,-4.608,-1.804,-2.804,
4909,6.732,-4.268,-1.634,-2.634,
4910,7.302,-2.7582,-0.966,-1.7922,
4911,8,-0.58976,4.44089e-016,-0.58976,
4912,8.884,0,0,0,
4913,10.062,0.031,0.031,0,
4914,9.732,9.732,4.866,4.866,
4915,9.498,9.498,4.749,4.749,
4916,9.132,15.732,7.866,7.866,
4917,9.052,15.652,7.826,7.826,
4918,7.804,14.404,7.202,7.202,
4919,6.278,11.87,5.87058,5.99942,
4920,5.186,5.186,2.593,2.593,
4921,4.422,4.422,2.211,2.211,
4922,4.008,4.008,2.004,2.004,
4923,3.768,3.768,1.884,1.884,
4924,3.522,3.522,1.761,1.761,
4925,3.374,3.374,1.687,1.687,
4926,3.992,3.992,1.996,1.996,
4927,4.2,4.2,2.1,2.1,
4928,4.346,4.346,2.173,2.173,
4929,4.432,1.96367,2.04372,-0.0800482,
4930,5.758,-3.71846,-1.4701,-2.24836,
4931,5.672,-5.0713,-2.0945,-2.9768,
4932,6.098,-4.902,-1.951,-2.951,
4933,6.534,-4.39304,-1.733,-2.66004,
4934,7.094,-2.82958,-1.0073,-1.82228,
4935,7.766,-0.62612,4.44089e-016,-0.62612,
4936,8.78,0,0,0,
4937,9.898,0,0,0,
4938,9.298,9.298,4.649,4.649,
4939,7.808,7.808,3.904,3.904,
4940,7.674,14.274,7.137,7.137,
4941,7.726,14.326,7.163,7.163,
4942,6.982,13.582,6.791,6.791,
4943,5.986,11.578,5.72458,5.85342,
4944,4.624,4.624,2.312,2.312,
4945,4.044,4.044,2.022,2.022,
4946,3.71,3.71,1.855,1.855,
4947,3.476,3.476,1.738,1.738,
4948,3.092,3.092,1.546,1.546,
4949,3.034,3.034,1.517,1.517,
4950,3.464,3.464,1.732,1.732,
4951,3.79,3.79,1.895,1.895,
4952,3.686,3.686,1.843,1.843,
4953,3.842,2.27818,1.921,0.357176,
4954,5.118,-3.94976,-1.40156,-2.5482,
4955,5.23,-5.7172,-2.385,-3.3322,
4956,5.674,-5.326,-2.163,-3.163,
4957,6.174,-4.826,-1.913,-2.913,
4958,6.59,-3.42052,-1.2992,-2.12132,
4959,7.464,-0.61584,0,-0.61584,
4960,7.99,0,4.44089e-016,-4.44089e-016,
4961,9.11,0,0,0,
4962,8.668,8.668,4.334,4.334,
4963,8.408,8.408,4.204,4.204,
4964,8.2,14.8,7.4,7.4,
4965,7.996,14.596,7.298,7.298,
4966,7.064,13.664,6.832,6.832,
4967,6.042,11.634,5.75258,5.88142,
4968,4.934,4.934,2.467,2.467,
4969,4.398,4.398,2.199,2.199,
4970,4.036,4.036,2.018,2.018,
4971,3.712,3.712,1.856,1.856,
4972,3.498,3.498,1.749,1.749,
4973,3.52,3.52,1.76,1.76,
4974,3.95,3.95,1.975,1.975,
4975,4.186,4.186,2.093,2.093,
4976,4.138,4.138,2.069,2.069,
4977,4.058,2.46408,2.029,0.435081,
4978,5.418,-4.09391,-1.55459,-2.53932,
4979,5.652,-5.28848,-2.174,-3.11448,
4980,5.878,-5.122,-2.061,-3.061,
4981,6.438,-4.5428,-1.781,-2.7618,
4982,6.844,-3.10442,-1.1437,-1.96072,
4983,7.38,-1.20222,-0.2487,-0.95352,
4984,8.036,0,0,0,
4985,9.082,0,0,0,
4986,8.298,8.298,4.149,4.149,
4987,7.474,7.474,3.737,3.737,
4988,7.286,13.886,6.943,6.943,
4989,7.29,13.89,6.945,6.945,
4990,6.436,13.036,6.518,6.518,
4991,5.448,11.04,5.45558,5.58442,
4992,4.452,4.452,2.226,2.226,
4993,3.834,3.834,1.917,1.917,
4994,3.486,3.486,1.743,1.743,
4995,3.242,3.242,1.621,1.621,
4996,3.056,3.056,1.528,1.528,
4997,2.964,2.964,1.482,1.482,
4998,3.44,3.44,1.72,1.72,
4999,3.826,3.826,1.913,1.913,
5000,3.83,3.0894,1.915,1.1744,
5001,4.258,-0.332547,0.488533,-0.82108,
5002,4.994,-4.55698,-1.8863,-2.67068,
5003,5.282,-5.65176,-2.359,-3.29276,
5004,5.65,-4.80764,-1.9744,-2.83324,
5005,6.062,-2.632,-0.959,-1.673,
5006,6.284,-2.74534,-1.0019,-1.74344,
5007,7.088,-0.2864,0,-0.2864,
5008,7.504,0,0,0,
5009,8.356,0,0,0,
5010,7.956,7.956,3.978,3.978,
5011,7.482,7.482,3.741,3.741,
5012,7.224,13.824,6.912,6.912,
5013,7.04,13.64,6.82,6.82,
5014,6.182,12.782,6.391,6.391,
5015,5.16,10.752,5.31158,5.44042,
5016,4.248,4.248,2.124,2.124,
5017,3.706,3.706,1.853,1.853,
5018,3.392,3.392,1.696,1.696,
5019,3.166,3.166,1.583,1.583,
5020,3.002,3.002,1.501,1.501,
5021,2.912,2.912,1.456,1.456,
5022,3.47,3.47,1.735,1.735,
5023,3.814,3.814,1.907,1.907,
5024,3.688,3.688,1.844,1.844,
5025,3.884,2.45384,1.942,0.511838,
5026,5.042,-3.90811,-1.31519,-2.59292,
5027,5.486,-5.514,-2.257,-3.257,
5028,5.728,-5.272,-2.136,-3.136,
5029,6.088,-4.74224,-1.9264,-2.81584,
5030,6.474,-3.3999,-1.2945,-2.1054,
5031,7.148,-1.13614,-0.2279,-0.90824,
5032,7.854,0,0,0,
5033,8.89,0,0,0,
5034,8.396,8.396,4.198,4.198,
5035,7.638,7.638,3.819,3.819,
5036,6.698,13.298,6.649,6.649,
5037,5.834,12.434,6.217,6.217,
5038,5.092,11.692,5.846,5.846,
5039,4.058,9.65,4.76058,4.88942,
5040,3.018,3.018,1.509,1.509,
5041,2.516,2.516,1.258,1.258,
5042,2.268,2.268,1.134,1.134,
5043,2.138,2.138,1.069,1.069,
5044,2.042,2.042,1.021,1.021,
5045,2.13,2.13,1.065,1.065,
5046,2.514,2.514,1.257,1.257,
5047,3.03,3.03,1.515,1.515,
5048,2.88,2.88,1.44,1.44,
5049,2.768,2.768,1.384,1.384,
5050,3.054,2.41682,1.527,0.889816,
5051,3.264,-1.20881,0.0756675,-1.28448,
5052,3.662,-5.08168,-2.1818,-2.89988,
5053,4.088,-5.45056,-2.3336,-3.11696,
5054,4.63,-5.306,-2.245,-3.061,
5055,5.17,-3.28802,-1.2967,-1.99132,
5056,5.9,0,0,0,
5057,6.726,-4.44089e-016,0,-4.44089e-016,
5058,6.514,6.514,3.257,3.257,
5059,6.52,6.52,3.26,3.26,
5060,6.506,13.106,6.553,6.553,
5061,6.558,13.158,6.579,6.579,
5062,5.818,12.418,6.209,6.209,
5063,4.828,10.42,5.14558,5.27442,
5064,3.984,3.984,1.992,1.992,
5065,3.49,3.49,1.745,1.745,
5066,3.108,3.108,1.554,1.554,
5067,2.962,2.962,1.481,1.481,
5068,2.792,2.792,1.396,1.396,
5069,2.832,2.832,1.416,1.416,
5070,3.296,3.296,1.648,1.648,
5071,3.56,3.56,1.78,1.78,
5072,3.414,2.74425,1.707,1.03725,
5073,3.468,-2.93768,-0.921922,-2.01576,
5074,4.342,-4.21538,-1.7563,-2.45908,
5075,4.588,-1.64684,-0.5674,-1.07944,
5076,4.848,-3.51066,-1.4121,-2.09856,
5077,5.098,-3.54632,-1.4182,-2.12812,
5078,5.466,0.9327,0.6525,0.2802,
5079,5.69,0,0,0,
5080,5.674,0,0,0,
5081,6.278,0,0,0,
5082,6.076,6.076,3.038,3.038,
5083,5.766,5.766,2.883,2.883,
5084,5.75,12.35,6.175,6.175,
5085,5.848,12.448,6.224,6.224,
5086,5.242,11.842,5.921,5.921,
5087,4.464,10.056,4.96358,5.09242,
5088,3.664,3.664,1.832,1.832,
5089,3.314,3.314,1.657,1.657,
5090,3.128,3.128,1.564,1.564,
5091,3.06,3.06,1.53,1.53,
5092,3.022,3.022,1.511,1.511,
5093,3.07,3.07,1.535,1.535,
5094,3.764,3.764,1.882,1.882,
5095,4.032,4.032,2.016,2.016,
5096,3.988,3.988,1.994,1.994,
5097,4.346,1.53294,1.72044,-0.187501,
5098,5.612,-3.8272,-1.526,-2.3012,
5099,5.604,-5.0151,-2.0715,-2.9436,
5100,5.846,-5.12136,-2.077,-3.04436,
5101,6.282,-4.37436,-1.7496,-2.62476,
5102,6.806,-2.7574,-0.986,-1.7714,
5103,7.494,-0.64788,0,-0.64788,
5104,8.322,0,0,0,
5105,9.578,0,0,0,
5106,9.314,9.314,4.657,4.657,
5107,9.318,9.318,4.659,4.659,
5108,9.26,15.86,7.93,7.93,
5109,8.982,15.582,7.791,7.791,
5110,8.024,14.624,7.312,7.312,
5111,6.94,12.532,6.20158,6.33042,
5112,5.734,5.734,2.867,2.867,
5113,4.944,4.944,2.472,2.472,
5114,4.5,4.5,2.25,2.25,
5115,4.194,4.194,2.097,2.097,
5116,3.97,3.97,1.985,1.985,
5117,3.816,3.816,1.908,1.908,
5118,4.352,4.352,2.176,2.176,
5119,4.602,4.602,2.301,2.301,
5120,4.506,4.506,2.253,2.253,
5121,4.73,1.24322,1.61934,-0.376122,
5122,5.568,-0.4557,0.0195,-0.4752,
5123,5.556,-4.64082,-1.9017,-2.73912,
5124,5.718,-5.27624,-2.141,-3.13524,
5125,5.85,-4.07358,-1.6293,-2.44428,
5126,6.418,-0.43784,0.0626,-0.50044,
5127,6.62,0,0,0,
5128,6.81,0,0,0,
5129,8.044,0,0,0,
5130,7.62,7.62,3.81,3.81,
5131,7.508,7.508,3.754,3.754,
5132,7.458,14.058,7.029,7.029,
5133,7.454,14.054,7.027,7.027,
5134,6.382,12.982,6.491,6.491,
5135,5.49,11.082,5.47658,5.60542,
5136,4.534,4.534,2.267,2.267,
5137,4.028,4.028,2.014,2.014,
5138,3.768,3.768,1.884,1.884,
5139,3.622,3.622,1.811,1.811,
5140,3.432,3.432,1.716,1.716,
5141,3.25,3.25,1.625,1.625,
5142,3.822,3.822,1.911,1.911,
5143,4.054,4.054,2.027,2.027,
5144,3.84,3.84,1.92,1.92,
5145,3.744,1.57765,1.872,-0.294351,
5146,4.714,-3.38792,-1.35676,-2.03116,
5147,4.898,-5.08768,-2.1338,-2.95388,
5148,5.15,-5.49394,-2.3099,-3.18404,
5149,5.608,-3.707,-1.471,-2.236,
5150,6.052,-3.68528,-1.4428,-2.24248,
5151,6.686,-2.02042,-0.6527,-1.36772,
5152,7.408,0,0,0,
5153,8.472,0,0,0,
5154,8.252,8.252,4.126,4.126,
5155,8.19,8.19,4.095,4.095,
5156,8.146,14.746,7.373,7.373,
5157,7.778,14.378,7.189,7.189,
5158,6.798,13.398,6.699,6.699,
5159,5.774,11.366,5.61858,5.74742,
5160,4.646,4.646,2.323,2.323,
5161,4.094,4.094,2.047,2.047,
5162,3.67,3.67,1.835,1.835,
5163,3.44,3.44,1.72,1.72,
5164,3.172,3.172,1.586,1.586,
5165,3.058,3.058,1.529,1.529,
5166,3.576,3.576,1.788,1.788,
5167,3.992,3.992,1.996,1.996,
5168,3.914,3.01813,1.957,1.06113,
5169,4.196,-2.84983,-0.801591,-2.04824,
5170,5.188,-4.27604,-1.7494,-2.52664,
5171,5.41,-5.24636,-2.1856,-3.06076,
5172,5.656,-5.30464,-2.172,-3.13264,
5173,6.154,-4.55204,-1.8364,-2.71564,
5174,6.538,-2.98814,-1.1029,-1.88524,
5175,7.04,-1.07026,-0.2021,-0.86816,
5176,7.616,-4.44089e-016,-4.44089e-016,0,
5177,8.846,0,0,0,
5178,8.532,8.532,4.266,4.266,
5179,8.38,8.38,4.19,4.19,
5180,8.314,14.914,7.457,7.457,
5181,7.958,14.558,7.279,7.279,
5182,6.846,13.446,6.723,6.723,
5183,5.872,11.464,5.66758,5.79642,
5184,4.828,4.828,2.414,2.414,
5185,4.27,4.27,2.135,2.135,
5186,3.834,3.834,1.917,1.917,
5187,3.66,3.66,1.83,1.83,
5188,3.488,3.488,1.744,1.744,
5189,3.452,3.452,1.726,1.726,
5190,4.092,4.092,2.046,2.046,
5191,4.38,4.38,2.19,2.19,
5192,4.19,3.4163,2.095,1.3213,
5193,4.47,-2.43212,-0.514158,-1.91796,
5194,5.246,-4.35466,-1.7831,-2.57156,
5195,5.53,-5.07668,-2.1028,-2.97388,
5196,5.87,-5.09064,-2.065,-3.02564,
5197,6.168,-4.40142,-1.7667,-2.63472,
5198,6.638,-2.87572,-1.0472,-1.82852,
5199,7.136,-1.02394,-0.1769,-0.84704,
5200,7.748,0,4.44089e-016,-4.44089e-016,
5201,8.99,0,0,0,
5202,8.648,8.648,4.324,4.324,
5203,8.5,8.5,4.25,4.25,
5204,8.404,15.004,7.502,7.502,
5205,7.892,14.492,7.246,7.246,
5206,6.668,13.268,6.634,6.634,
5207,5.596,11.188,5.52958,5.65842,
5208,4.564,4.564,2.282,2.282,
5209,4.154,4.154,2.077,2.077,
5210,3.806,3.806,1.903,1.903,
5211,3.562,3.562,1.781,1.781,
5212,3.06,3.06,1.53,1.53,
5213,2.992,2.992,1.496,1.496,
5214,3.414,3.414,1.707,1.707,
5215,3.868,3.868,1.934,1.934,
5216,3.868,3.32626,1.934,1.39226,
5217,4.17,-2.48589,-0.43137,-2.05452,
5218,5.33,-4.18372,-1.7012,-2.48252,
5219,5.552,-5.07952,-2.1032,-2.97632,
5220,6.038,-4.92264,-1.981,-2.94164,
5221,6.446,-4.07374,-1.6049,-2.46884,
5222,7.014,-2.62392,-0.9162,-1.70772,
5223,7.612,-0.58216,0,-0.58216,
5224,8.41,0,0,0,
5225,9.602,0,0,0,
5226,9.106,9.106,4.553,4.553,
5227,8.888,8.888,4.444,4.444,
5228,8.77,15.37,7.685,7.685,
5229,8.104,14.704,7.352,7.352,
5230,6.944,13.544,6.772,6.772,
5231,5.948,11.54,5.70558,5.83442,
5232,4.92,4.92,2.46,2.46,
5233,4.348,4.348,2.174,2.174,
5234,3.662,3.662,1.831,1.831,
5235,3.446,3.446,1.723,1.723,
5236,3.244,3.244,1.622,1.622,
5237,3.258,3.258,1.629,1.629,
5238,3.464,3.464,1.732,1.732,
5239,3.968,3.968,1.984,1.984,
5240,4.054,4.054,2.027,2.027,
5241,4.466,-1.47184,0.406743,-1.87858,
5242,5.618,-4.03234,-1.6199,-2.41244,
5243,5.932,-4.76162,-1.9417,-2.81992,
5244,6.508,-4.492,-1.746,-2.746,
5245,7.232,-3.33742,-1.2347,-2.10272,
5246,7.782,-1.9677,-0.5835,-1.3842,
5247,8.456,-0.2744,0,-0.2744,
5248,9.17,0,0,0,
5249,10.246,0.123,0.123,0,
5250,9.766,9.766,4.883,4.883,
5251,9.538,9.538,4.769,4.769,
5252,9.216,15.816,7.908,7.908,
5253,8.362,14.962,7.481,7.481,
5254,7.262,13.862,6.931,6.931,
5255,6.402,11.994,5.93258,6.06142,
5256,5.068,5.068,2.534,2.534,
5257,4.384,4.384,2.192,2.192,
5258,4,4,2,2,
5259,3.822,3.822,1.911,1.911,
5260,3.604,3.604,1.802,1.802,
5261,3.564,3.564,1.782,1.782,
5262,4.214,4.214,2.107,2.107,
5263,4.488,4.488,2.244,2.244,
5264,4.612,4.612,2.306,2.306,
5265,5.054,1.98241,2.27984,-0.297427,
5266,6.33,-0.96054,-0.1809,-0.77964,
5267,6.386,-4.28278,-1.7033,-2.57948,
5268,6.874,-3.9314,-1.522,-2.4094,
5269,7.288,-3.38078,-1.2523,-2.12848,
5270,7.744,-1.85666,-0.5341,-1.32256,
5271,8.314,-0.25132,0,-0.25132,
5272,9.04,0,0,0,
5273,10.158,0.079,0.079,0,
5274,9.916,9.916,4.958,4.958,
5275,9.524,9.524,4.762,4.762,
5276,8.852,15.452,7.726,7.726,
5277,8.342,14.942,7.471,7.471,
5278,7.458,14.058,7.029,7.029,
5279,6.264,11.856,5.86358,5.99242,
5280,5.222,5.222,2.611,2.611,
5281,4.742,4.742,2.371,2.371,
5282,4.35,4.35,2.175,2.175,
5283,4.004,4.004,2.002,2.002,
5284,3.758,3.758,1.879,1.879,
5285,3.708,3.708,1.854,1.854,
5286,4.178,4.178,2.089,2.089,
5287,4.426,4.426,2.213,2.213,
5288,4.348,4.348,2.174,2.174,
5289,4.212,4.212,2.106,2.106,
5290,5.244,2.63547,2.58198,0.0534874,
5291,5.468,-1.90948,-0.6518,-1.25768,
5292,5.78,-3.7834,-1.499,-2.2844,
5293,6.474,-2.9652,-1.095,-1.8702,
5294,7.114,-1.59242,-0.4387,-1.15372,
5295,7.602,-0.50652,0,-0.50652,
5296,8.282,0,0,0,
5297,9.468,0,0,0,
5298,9.16,9.16,4.58,4.58,
5299,8.988,8.988,4.494,4.494,
5300,9.058,15.658,7.829,7.829,
5301,8.94,15.54,7.77,7.77,
5302,6.974,13.574,6.787,6.787,
5303,5.762,11.354,5.61258,5.74142,
5304,4.63,4.63,2.315,2.315,
5305,3.728,3.728,1.864,1.864,
5306,3.466,3.466,1.733,1.733,
5307,3.196,3.196,1.598,1.598,
5308,3.002,3.002,1.501,1.501,
5309,3.012,3.012,1.506,1.506,
5310,3.526,3.526,1.763,1.763,
5311,3.91,3.91,1.955,1.955,
5312,3.808,3.808,1.904,1.904,
5313,4.064,2.28095,2.032,0.24895,
5314,5.048,-3.56309,-1.32261,-2.24048,
5315,5.178,-4.77042,-1.9767,-2.79372,
5316,5.654,-5.24616,-2.173,-3.07316,
5317,6.048,-4.52142,-1.8267,-2.69472,
5318,6.652,-2.83688,-1.0288,-1.80808,
5319,7.422,-0.57636,0,-0.57636,
5320,8.296,0,0,0,
5321,9.484,0,0,0,
5322,9.18,9.18,4.59,4.59,
5323,6.84,6.84,3.42,3.42,
5324,7.306,13.906,6.953,6.953,
5325,7.382,13.982,6.991,6.991,
5326,6.28,12.88,6.44,6.44,
5327,5.522,11.114,5.49258,5.62142,
