Time step,Grid total load,Grid net load,S1 total load,S2 total load,
5251,166915,166915,71535,95380,
5252,161280,276780,118620,158160,
5253,146335,261835,112215,149620,
5254,127085,242585,103965,138620,
5255,112035,210217,88988.7,121228,
5256,88690,88690,38010,50680,
5257,76720,76720,32880,43840,
5258,70000,70000,30000,40000,
5259,66885,66885,28665,38220,
5260,63070,63070,27030,36040,
5261,62370,62370,26730,35640,
5262,73745,73745,31605,42140,
5263,78540,78540,33660,44880,
5264,80710,80710,34590,46120,
5265,88445,28249.1,34197.6,-5948.54,
5266,110775,-18306.3,-2713.5,-15592.8,
5267,111755,-77139.1,-25549.5,-51589.6,
5268,120295,-71018,-22830,-48188,
5269,127540,-61354.1,-18784.5,-42569.6,
5270,135520,-34462.7,-8011.5,-26451.2,
5271,145495,-5026.4,0,-5026.4,
5272,158200,0,0,0,
5273,177765,1185,1185,0,
5274,173530,173530,74370,99160,
5275,166670,166670,71430,95240,
5276,154910,270410,115890,154520,
5277,145985,261485,112065,149420,
5278,130515,246015,105435,140580,
5279,109620,207802,87953.7,119848,
5280,91385,91385,39165,52220,
5281,82985,82985,35565,47420,
5282,76125,76125,32625,43500,
5283,70070,70070,30030,40040,
5284,65765,65765,28185,37580,
5285,64890,64890,27810,37080,
5286,73115,73115,31335,41780,
5287,77455,77455,33195,44260,
5288,76090,76090,32610,43480,
5289,73710,73710,31590,42120,
5290,91770,39799.5,38729.7,1069.75,
5291,95690,-34930.6,-9777,-25153.6,
5292,101150,-68173,-22485,-45688,
5293,113295,-53829,-16425,-37404,
5294,124495,-29654.9,-6580.5,-23074.4,
5295,133035,-10130.4,0,-10130.4,
5296,144935,0,0,0,
5297,165690,0,0,0,
5298,160300,160300,68700,91600,
5299,157290,157290,67410,89880,
5300,158515,274015,117435,156580,
5301,156450,271950,116550,155400,
5302,122045,237545,101805,135740,
5303,100835,199017,84188.7,114828,
5304,81025,81025,34725,46300,
5305,65240,65240,27960,37280,
5306,60655,60655,25995,34660,
5307,55930,55930,23970,31960,
5308,52535,52535,22515,30020,
5309,52710,52710,22590,30120,
5310,61705,61705,26445,35260,
5311,68425,68425,29325,39100,
5312,66640,66640,28560,38080,
5313,71120,35459,30480,4979.01,
5314,88340,-64648.8,-19839.2,-44809.6,
5315,90615,-85524.9,-29650.5,-55874.4,
5316,98945,-94058.2,-32595,-61463.2,
5317,105840,-81294.9,-27400.5,-53894.4,
5318,116410,-51593.6,-15432,-36161.6,
5319,129885,-11527.2,0,-11527.2,
5320,145180,0,0,0,
5321,165970,0,0,0,
5322,160650,160650,68850,91800,
5323,119700,119700,51300,68400,
5324,127855,243355,104295,139060,
5325,129185,244685,104865,139820,
5326,109900,225400,96600,128800,
5327,96635,194817,82388.7,112428,
5328,83125,83125,35625,47500,
5329,75530,75530,32370,43160,
5330,65065,65065,27885,37180,
5331,60865,60865,26085,34780,
5332,55545,55545,23805,31740,
5333,55860,55860,23940,31920,
5334,67095,67095,28755,38340,
5335,74445,74445,31905,42540,
5336,73535,73535,31515,42020,
5337,76160,-24442.7,8487.52,-32930.2,
5338,99960,-61446.6,-19917,-41529.6,
5339,105035,-69565.6,-22872,-46693.6,
5340,112315,-82685,-26865,-55820,
5341,127820,-44141.8,-12081,-32060.8,
5342,135555,22526.4,14148,8378.4,
5343,143115,0,0,0,
5344,149450,0,0,0,
5345,171675,546.95,546.95,0,
5346,164500,164500,70500,94000,
5347,159285,159285,68265,91020,
5348,148155,263655,112995,150660,
5349,144165,259665,111285,148380,
5350,123445,238945,102405,136540,
5351,102480,200662,84893.7,115768,
5352,87395,87395,37455,49940,
5353,73325,73325,31425,41900,
5354,66395,66395,28455,37940,
5355,62055,62055,26595,35460,
5356,59290,59290,25410,33880,
5357,58170,58170,24930,33240,
5358,69265,69265,29685,39580,
5359,71120,71120,30480,40640,
5360,67760,67760,29040,38720,
5361,69580,21317.1,29820,-8502.87,
5362,89110,-78109.9,-24869.9,-53240,
5363,92260,-98833.1,-34759.5,-64073.6,
5364,97090,-81029,-27645,-53384,
5365,104720,-86593,-29505,-57088,
5366,115080,-53583.3,-16258.5,-37324.8,
5367,122535,-18640.8,-2376,-16264.8,
5368,131810,0,0,0,
5369,149835,0,0,0,
5370,139370,139370,59730,79640,
5371,136290,136290,58410,77880,
5372,137305,252805,108345,144460,
5373,133350,248850,106650,142200,
5374,118860,234360,100440,133920,
5375,99820,198002,83753.7,114248,
5376,82250,82250,35250,47000,
5377,68670,68670,29430,39240,
5378,60725,60725,26025,34700,
5379,57085,57085,24465,32620,
5380,53970,53970,23130,30840,
5381,53690,53690,23010,30680,
5382,59675,59675,25575,34100,
5383,64785,64785,27765,37020,
5384,60620,60620,25980,34640,
5385,58450,-32486.5,2508.63,-34995.1,
5386,74515,-87111.5,-30907.5,-56204,
5387,75075,-108102,-39046.5,-69055.2,
5388,82320,-108993,-39105,-69888,
5389,88130,-92407.9,-32425.5,-59982.4,
5390,97965,-71577.9,-23935.5,-47642.4,
5391,106050,-33586.5,-8842.5,-24744,
5392,116795,0,0,0,
5393,133315,6.66134e-012,6.66134e-012,0,
5394,127925,127925,54825,73100,
5395,125195,125195,53655,71540,
5396,121940,237440,101760,135680,
5397,120085,235585,100965,134620,
5398,105595,221095,94755,126340,
5399,78575,176757,74648.7,102108,
5400,58135,58135,24915,33220,
5401,49140,49140,21060,28080,
5402,43855,43855,18795,25060,
5403,41265,41265,17685,23580,
5404,38885,38885,16665,22220,
5405,39060,39060,16740,22320,
5406,43820,43820,18780,25040,
5407,50400,50400,21600,28800,
5408,45045,45045,19305,25740,
5409,37765,37765,16185,21580,
5410,41650,12597,17850,-5253.01,
5411,46515,-102063,-37789.1,-64274.4,
5412,55370,-102078,-37488,-64590.4,
5413,63000,-127653,-47128.5,-80524.8,
5414,72450,-39259.2,-12384,-26875.2,
5415,79065,-26926.8,-7326,-19600.8,
5416,88410,-19121.1,-3919.5,-15201.6,
5417,108080,6.66134e-012,6.66134e-012,0,
5418,105735,105735,45315,60420,
5419,105105,105105,45045,60060,
5420,108290,223790,95910,127880,
5421,108535,224035,96015,128020,
5422,92225,207725,89025,118700,
5423,78645,176827,74678.7,102148,
5424,63665,63665,27285,36380,
5425,54355,54355,23295,31060,
5426,48790,48790,20910,27880,
5427,44905,44905,19245,25660,
5428,41720,41720,17880,23840,
5429,40880,40880,17520,23360,
5430,45920,45920,19680,26240,
5431,52010,52010,22290,29720,
5432,48790,-32148.9,-5592.8,-26556.1,
5433,49980,-87897.3,-32188.5,-55708.8,
5434,65485,-85806.2,-30759,-55047.2,
5435,67795,-119560,-43791,-75768.8,
5436,73955,-92509.3,-33028.5,-59480.8,
5437,83090,-106684,-38176.5,-68507.2,
5438,92925,-85194,-29430,-55764,
5439,99575,-37642.6,-10677,-26965.6,
5440,109830,0,0,0,
5441,125580,-1.55431e-011,-6.66134e-012,-8.88178e-012,
5442,118650,118650,50850,67800,
5443,115675,115675,49575,66100,
5444,116655,232155,99495,132660,
5445,111300,226800,97200,129600,
5446,96390,211890,90810,121080,
5447,79975,178157,75248.7,102908,
5448,62335,62335,26715,35620,
5449,54880,54880,23520,31360,
5450,46305,46305,19845,26460,
5451,42560,42560,18240,24320,
5452,38430,38430,16470,21960,
5453,37345,37345,16005,21340,
5454,41370,41370,17730,23640,
5455,47810,47810,20490,27320,
5456,44730,-12029.1,7750.26,-19779.3,
5457,44310,-97305.6,-36072,-61233.6,
5458,59430,-115171,-42417,-72753.6,
5459,62405,-130867,-48255,-82612,
5460,68425,-126575,-45675,-80900,
5461,77630,-117255,-41730,-75524.8,
5462,85295,-89305.6,-31332,-57973.6,
5463,95235,-43302,-13050,-30252,
5464,104160,-2438.4,0,-2438.4,
5465,121835,0,0,0,
5466,114940,114940,49260,65680,
5467,115010,115010,49290,65720,
5468,113015,228515,97935,130580,
5469,110005,225505,96645,128860,
5470,88865,204365,87585,116780,
5471,70595,168777,71228.7,97548.3,
5472,57120,57120,24480,32640,
5473,49945,49945,21405,28540,
5474,44030,44030,18870,25160,
5475,39375,39375,16875,22500,
5476,35595,35595,15255,20340,
5477,34860,34860,14940,19920,
5478,38430,38430,16470,21960,
5479,45185,45185,19365,25820,
5480,41685,-31629.4,-1479.72,-30149.7,
5481,41580,-103334,-38524.5,-64809.6,
5482,56980,-120919,-44749.5,-76169.6,
5483,60410,-134590,-49110,-85480,
5484,70525,-124475,-44775,-79700,
5485,78260,-116222,-41460,-74761.6,
5486,89215,-86045.3,-29908.5,-56136.8,
5487,103530,-29069.7,-7186.5,-21883.2,
5488,111475,0,0,0,
5489,131565,8.88178e-012,0,8.88178e-012,
5490,123970,123970,53130,70840,
5491,118510,118510,50790,67720,
5492,115500,231000,99000,132000,
5493,109165,224665,96285,128380,
5494,85575,201075,86175,114900,
5495,73640,171822,72533.7,99288.3,
5496,53200,53200,22800,30400,
5497,44345,44345,19005,25340,
5498,36960,36960,15840,21120,
5499,33810,33810,14490,19320,
5500,31220,31220,13380,17840,
5501,31080,31080,13320,17760,
5502,34685,34685,14865,19820,
5503,41965,41965,17985,23980,
5504,39235,-8044.35,9436.42,-17480.8,
5505,39830,-100906,-37650,-63256,
5506,55510,-112714,-41617.5,-71096,
5507,61250,-131888,-48750,-83137.6,
5508,70595,-124405,-44745,-79660,
5509,78925,-115557,-41175,-74381.6,
5510,89740,-65729.3,-21988.5,-43740.8,
5511,98910,-6782.4,0,-6782.4,
5512,105105,0,0,0,
5513,116375,0,0,0,
5514,111755,111755,47895,63860,
5515,108465,108465,46485,61980,
5516,104895,220395,94455,125940,
5517,100380,215880,92520,123360,
5518,85120,200620,85980,114640,
5519,70000,168182,70973.7,97208.3,
5520,54495,54495,23355,31140,
5521,48160,48160,20640,27520,
5522,43715,43715,18735,24980,
5523,39130,39130,16770,22360,
5524,37030,37030,15870,21160,
5525,35945,35945,15405,20540,
5526,41195,41195,17655,23540,
5527,49770,49770,21330,28440,
5528,47810,29271.8,20490,8781.81,
5529,51100,-78962.3,-24296.7,-54665.6,
5530,65205,-106977,-39001.5,-67975.2,
5531,66990,-123004,-45162,-77841.6,
5532,71995,-122218,-44145,-78072.8,
5533,77315,-113338,-40993.5,-72344.8,
5534,85120,-85742.3,-29953.5,-55788.8,
5535,91105,-46552.4,-14478,-32074.4,
5536,100625,-829.6,0,-829.6,
5537,116935,0,0,0,
5538,112385,112385,48165,64220,
5539,111545,111545,47805,63740,
5540,109200,224700,96300,128400,
5541,107905,223405,95745,127660,
5542,89565,205065,87885,117180,
5543,73745,171927,72578.7,99348.3,
5544,56770,56770,24330,32440,
5545,47705,47705,20445,27260,
5546,41230,41230,17670,23560,
5547,39515,39515,16935,22580,
5548,35490,35490,15210,20280,
5549,34860,34860,14940,19920,
5550,39620,39620,16980,22640,
5551,49105,49105,21045,28060,
5552,47635,-16526.8,4939.31,-21466.1,
5553,49175,-90021.7,-33046.5,-56975.2,
5554,63735,-107567,-39289.5,-68277.6,
5555,65835,-123279,-45315,-77964,
5556,71260,-123356,-44460,-78896,
5557,78680,-111753,-40323,-71430.4,
5558,85470,-84512.7,-29461.5,-55051.2,
5559,93940,-42837.8,-12921,-29916.8,
5560,103005,0,0,0,
5561,117250,6.66134e-012,6.66134e-012,0,
5562,114450,114450,49050,65400,
5563,111125,111125,47625,63500,
5564,108920,224420,96180,128240,
5565,103670,219170,93930,125240,
5566,88760,204260,87540,116720,
5567,70560,168742,71213.7,97528.3,
5568,52885,52885,22665,30220,
5569,44065,44065,18885,25180,
5570,38010,38010,16290,21720,
5571,36120,36120,15480,20640,
5572,30450,30450,13050,17400,
5573,32340,32340,13860,18480,
5574,38080,38080,16320,21760,
5575,47110,47110,20190,26920,
5576,45290,-13361.2,6563.33,-19924.5,
5577,47180,-90257.5,-33217.5,-57040,
5578,61810,-107953,-39516,-68436.8,
5579,67550,-121564,-44580,-76984,
5580,77175,-117825,-41925,-75900,
5581,86415,-104458,-37179,-67279.2,
5582,96775,-72767.9,-24445.5,-48322.4,
5583,107065,-27953.6,-6612,-21341.6,
5584,118160,0,0,0,
5585,135065,2.22045e-012,-6.66134e-012,8.88178e-012,
5586,130935,130935,56115,74820,
5587,128800,128800,55200,73600,
5588,126000,241500,103500,138000,
5589,116690,232190,99510,132680,
5590,98560,214060,91740,122320,
5591,77210,175392,74063.7,101328,
5592,59570,59570,25530,34040,
5593,51835,51835,22215,29620,
5594,43855,43855,18795,25060,
5595,40040,40040,17160,22880,
5596,36645,36645,15705,20940,
5597,38465,38465,16485,21980,
5598,43680,43680,18720,24960,
5599,52325,52325,22425,29900,
5600,50855,39081.9,21795,17286.9,
5601,53060,-38496.2,-5916.97,-32579.2,
5602,65590,-63491.3,-22078.5,-41412.8,
5603,73710,-43496.7,-13981.5,-29515.2,
5604,81270,-110703,-39811.5,-70891.2,
5605,92050,-69356.6,-23307,-46049.6,
5606,102760,-35996.9,-9910.5,-26086.4,
5607,110775,-5109.6,0,-5109.6,
5608,122115,0,0,0,
5609,139195,0,0,0,
5610,130060,130060,55740,74320,
5611,124495,124495,53355,71140,
5612,122885,238385,102165,136220,
5613,115465,230965,98985,131980,
5614,100170,215670,92430,123240,
5615,83895,182077,76928.7,105148,
5616,67830,67830,29070,38760,
5617,60550,60550,25950,34600,
5618,53445,53445,22905,30540,
5619,49245,49245,21105,28140,
5620,49840,49840,21360,28480,
5621,48580,48580,20820,27760,
5622,57015,57015,24435,32580,
5623,63000,63000,27000,36000,
5624,62405,62405,26745,35660,
5625,61705,27143.8,26445,698.804,
5626,72660,-12493.1,-790.667,-11702.4,
5627,74725,-19392.2,-4569,-14823.2,
5628,77490,9760.8,6876,2884.8,
5629,79275,5168.7,5161.5,7.2,
5630,81235,10867,7455,3412,
5631,83825,0,0,0,
5632,87185,0,0,0,
5633,99120,0,0,0,
5634,96670,96670,41430,55240,
5635,98280,98280,42120,56160,
5636,102690,218190,93510,124680,
5637,105630,221130,94770,126360,
5638,88270,203770,87330,116440,
5639,74130,172312,72743.7,99568.3,
5640,58975,58975,25275,33700,
5641,52815,52815,22635,30180,
5642,48300,48300,20700,27600,
5643,46340,46340,19860,26480,
5644,44310,44310,18990,25320,
5645,44940,44940,19260,25680,
5646,52605,52605,22545,30060,
5647,60690,60690,26010,34680,
5648,59150,59150,25350,33800,
5649,60410,-8072.63,11567.3,-19640,
5650,75635,-61582.6,-20937,-40645.6,
5651,78645,-97055.1,-34609.5,-62445.6,
5652,84175,-103180,-36771,-66408.8,
5653,89600,-46298.2,-14439,-31859.2,
5654,88305,19916.1,11254.5,8661.6,
5655,79835,-20219.5,-4687.5,-15532,
5656,88935,0,0,0,
5657,99365,0,0,0,
5658,98280,98280,42120,56160,
5659,93310,93310,39990,53320,
5660,94745,210245,90105,120140,
5661,95235,210735,90315,120420,
5662,81445,196945,84405,112540,
5663,67725,165907,69998.7,95908.3,
5664,51380,51380,22020,29360,
5665,44065,44065,18885,25180,
5666,40075,40075,17175,22900,
5667,37730,37730,16170,21560,
5668,33775,33775,14475,19300,
5669,34475,34475,14775,19700,
5670,39795,39795,17055,22740,
5671,50785,50785,21765,29020,
5672,50365,12147.3,15263.7,-3116.33,
5673,52045,-73078.1,-26344.5,-46733.6,
5674,68425,-89683.1,-32149.5,-57533.6,
5675,70945,-106734,-38679,-68055.2,
5676,78820,-111613,-40263,-71350.4,
5677,85575,-97601.7,-34546.5,-63055.2,
5678,91420,-71965.7,-24346.5,-47619.2,
5679,101815,-28585.7,-7066.5,-21519.2,
5680,112980,0,0,0,
5681,130795,-8.88178e-012,0,-8.88178e-012,
5682,127260,127260,54540,72720,
5683,126315,126315,54135,72180,
5684,125265,240765,103185,137580,
5685,119105,234605,100545,134060,
5686,101500,217000,93000,124000,
5687,82635,180817,76388.7,104428,
5688,65310,65310,27990,37320,
5689,56105,56105,24045,32060,
5690,51310,51310,21990,29320,
5691,46900,46900,20100,26800,
5692,43190,43190,18510,24680,
5693,43645,43645,18705,24940,
5694,50400,50400,21600,28800,
5695,57295,57295,24555,32740,
5696,57190,41626.4,24510,17116.4,
5697,60690,-63654.8,-17291.6,-46363.2,
5698,78680,-83826.1,-29464.5,-54361.6,
5699,82145,-99052.6,-35247,-63805.6,
5700,92435,-96679,-33915,-62764,
5701,99960,-86955,-29835,-57120,
5702,110250,-14873.1,-1399.5,-13473.6,
5703,115185,-25551,-5355,-20196,
5704,129535,0,0,0,
5705,140595,0,0,0,
5706,135135,135135,57915,77220,
5707,127820,127820,54780,73040,
5708,126875,242375,103875,138500,
5709,123480,238980,102420,136560,
5710,107415,222915,95535,127380,
5711,83615,181797,76808.7,104988,
5712,66360,66360,28440,37920,
5713,57155,57155,24495,32660,
5714,49980,49980,21420,28560,
5715,47320,47320,20280,27040,
5716,45115,45115,19335,25780,
5717,44310,44310,18990,25320,
5718,51765,51765,22185,29580,
5719,58940,58940,25260,33680,
5720,57120,57120,24480,32640,
5721,61075,-12692.3,9914.33,-22606.7,
5722,78855,-91787.4,-32553,-59234.4,
5723,83230,-111770,-39330,-72440,
5724,91700,-103300,-35700,-67600,
5725,103040,-91960,-30840,-61120,
5726,114100,-73694.6,-24117,-49577.6,
5727,126525,-26965.2,-5454,-21511.2,
5728,137795,8.88178e-012,0,8.88178e-012,
5729,155120,0,0,0,
5730,146335,146335,62715,83620,
5731,142905,142905,61245,81660,
5732,138915,254415,109035,145380,
5733,128310,243810,104490,139320,
5734,107555,223055,95595,127460,
5735,90650,188832,79823.7,109008,
5736,73010,73010,31290,41720,
5737,61145,61145,26205,34940,
5738,55825,55825,23925,31900,
5739,49000,49000,21000,28000,
5740,45395,45395,19455,25940,
5741,43995,43995,18855,25140,
5742,52150,52150,22350,29800,
5743,59675,59675,25575,34100,
5744,59570,59570,25530,34040,
5745,63210,-46920.1,-2356.7,-44563.4,
5746,81620,-87263.2,-30684,-56579.2,
5747,85785,-90354.9,-31720.5,-58634.4,
5748,90475,-94680.8,-33216,-61464.8,
5749,100450,-93762.8,-31950,-61812.8,
5750,110460,-67219.2,-21744,-45475.2,
5751,122290,-21304.7,-3421.5,-17883.2,
5752,132440,0,0,0,
5753,149555,0,0,0,
5754,141645,141645,60705,80940,
5755,136955,136955,58695,78260,
5756,137375,252875,108375,144500,
5757,131110,246610,105690,140920,
5758,110950,226450,97050,129400,
5759,91420,189602,80153.7,109448,
5760,74025,74025,31725,42300,
5761,67025,67025,28725,38300,
5762,60130,60130,25770,34360,
5763,56385,56385,24165,32220,
5764,52780,52780,22620,30160,
5765,48895,48895,20955,27940,
5766,55475,55475,23775,31700,
5767,61985,61985,26565,35420,
5768,59640,59640,25560,34080,
5769,62895,-29650.1,3843.86,-33493.9,
5770,81445,-81720.8,-28536,-53184.8,
5771,87290,-94567.3,-33298.5,-61268.8,
5772,93100,-96014,-33630,-62384,
5773,102165,-79912.2,-27009,-52903.2,
5774,111545,-52500.4,-15978,-36522.4,
5775,119490,-10747.2,0,-10747.2,
5776,131215,0,0,0,
5777,142765,0,0,0,
5778,136395,136395,58455,77940,
5779,129920,129920,55680,74240,
5780,128800,244300,104700,139600,
5781,125090,240590,103110,137480,
5782,106960,222460,95340,127120,
5783,86975,185157,78248.7,106908,
5784,68390,68390,29310,39080,
5785,60410,60410,25890,34520,
5786,50540,50540,21660,28880,
5787,46340,46340,19860,26480,
5788,42455,42455,18195,24260,
5789,41965,41965,17985,23980,
5790,47845,47845,20505,27340,
5791,56175,56175,24075,32100,
5792,53165,53165,22785,30380,
5793,56140,-51923.9,-4832.79,-47091.1,
5794,71330,-90956.2,-32529,-58427.2,
5795,75075,-106562,-38448,-68114.4,
5796,83125,-107088,-38332.5,-68756,
5797,89880,-93956.4,-32958,-60998.4,
5798,98560,-66365,-21885,-44480,
5799,109725,-20895.6,-3762,-17133.6,
5800,119560,0,0,0,
5801,135345,0,0,0,
5802,128800,128800,55200,73600,
5803,125720,125720,53880,71840,
5804,116515,232015,99435,132580,
5805,114940,230440,98760,131680,
5806,99015,214515,91935,122580,
5807,80885,179067,75638.7,103428,
5808,62020,62020,26580,35440,
5809,53235,53235,22815,30420,
5810,48370,48370,20730,27640,
5811,41055,41055,17595,23460,
5812,37975,37975,16275,21700,
5813,37870,37870,16230,21640,
5814,44240,44240,18960,25280,
5815,52710,52710,22590,30120,
5816,51205,38359.2,21945,16414.2,
5817,51660,-69028,-18176.8,-50851.2,
5818,67970,-100034,-36192,-63841.6,
5819,73220,-117653,-42834,-74819.2,
5820,80255,-114745,-40605,-74140,
5821,88270,-102383,-36298.5,-66084.8,
5822,95340,-75302.4,-25488,-49814.4,
5823,105420,-29378.7,-7231.5,-22147.2,
5824,113995,0,0,0,
5825,127225,0,0,0,
5826,121275,121275,51975,69300,
5827,115080,115080,49320,65760,
5828,106890,222390,95310,127080,
5829,101290,216790,92910,123880,
5830,87500,203000,87000,116000,
5831,72485,170667,72038.7,98628.3,
5832,58100,58100,24900,33200,
5833,52290,52290,22410,29880,
5834,49700,49700,21300,28400,
5835,49105,49105,21045,28060,
5836,49700,49700,21300,28400,
5837,50400,50400,21600,28800,
5838,62160,62160,26640,35520,
5839,69020,69020,29580,39440,
5840,68075,52212.4,29175,23037.4,
5841,72030,-43949.1,-9441.85,-34507.2,
5842,88095,-59457.9,-19615.5,-39842.4,
5843,92190,-82850.4,-28548,-54302.4,
5844,97405,-89070.2,-30759,-58311.2,
5845,107765,-63757,-20505,-43252,
5846,117985,-42981.8,-12021,-30960.8,
5847,129115,-4440.8,0,-4440.8,
5848,137970,0,0,0,
5849,156450,0,0,0,
5850,150850,150850,64650,86200,
5851,144130,144130,61770,82360,
5852,139265,254765,109185,145580,
5853,128835,244335,104715,139620,
5854,108780,224280,96120,128160,
5855,91105,189287,80018.7,109268,
5856,72590,72590,31110,41480,
5857,62300,62300,26700,35600,
5858,56490,56490,24210,32280,
5859,52500,52500,22500,30000,
5860,49420,49420,21180,28240,
5861,48195,48195,20655,27540,
5862,57330,57330,24570,32760,
5863,66500,66500,28500,38000,
5864,65660,65660,28140,37520,
5865,70630,2078.77,20866,-18787.2,
5866,89950,-74095.4,-25233,-48862.4,
5867,90930,-98623.8,-34731,-63892.8,
5868,99050,-95566,-32550,-63016,
5869,105735,-85358.1,-28984.5,-56373.6,
